comp_price_id,comp_cd,apply_ymd,siz_cd,mat_cd,clr_cd,proc_cd,opt_cd,print_opt_cd,plt_siz_cd,coat_side_cnt,bdl_qty,min_qty,siz_width,siz_height,unit_price,dim_vals
71756,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,50.00,110.00,12000.00,
71757,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,50.00,130.00,15000.00,
71758,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,50.00,150.00,17000.00,
71759,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,50.00,170.00,19000.00,
71760,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,70.00,30.00,11000.00,
71761,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,70.00,50.00,11000.00,
71762,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,70.00,70.00,11000.00,
71763,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,70.00,90.00,14000.00,
71764,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,70.00,110.00,17000.00,
71765,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,70.00,130.00,20000.00,
71766,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,70.00,150.00,23000.00,
71767,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,70.00,170.00,27000.00,
71768,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,90.00,30.00,11000.00,
71769,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,90.00,50.00,11000.00,
71770,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,90.00,70.00,14000.00,
71771,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,90.00,90.00,18000.00,
71772,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,90.00,110.00,22000.00,
71773,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,90.00,130.00,26000.00,
71774,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,90.00,150.00,30000.00,
71775,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,90.00,170.00,34000.00,
71776,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,110.00,30.00,11000.00,
71777,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,110.00,50.00,12000.00,
71778,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,110.00,70.00,17000.00,
71779,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,110.00,90.00,22000.00,
71780,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,110.00,110.00,27000.00,
71781,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,110.00,130.00,32000.00,
71782,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,110.00,150.00,37000.00,
71783,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,110.00,170.00,42000.00,
71784,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,130.00,30.00,11000.00,
71785,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,130.00,50.00,15000.00,
71786,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,130.00,70.00,20000.00,
71787,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,130.00,90.00,26000.00,
71788,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,130.00,110.00,32000.00,
71789,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,130.00,130.00,38000.00,
71790,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,130.00,150.00,43000.00,
71791,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,130.00,170.00,49000.00,
71792,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,150.00,30.00,11000.00,
71793,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,150.00,50.00,17000.00,
71794,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,150.00,70.00,23000.00,
71795,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,150.00,90.00,30000.00,
71796,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,150.00,110.00,37000.00,
71797,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,150.00,130.00,43000.00,
71798,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,150.00,150.00,50000.00,
71799,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,150.00,170.00,56000.00,
71800,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,170.00,30.00,12000.00,
71801,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,170.00,50.00,19000.00,
71802,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,170.00,70.00,27000.00,
71803,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,170.00,90.00,34000.00,
71804,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,170.00,110.00,42000.00,
71805,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,170.00,130.00,49000.00,
71806,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,170.00,150.00,56000.00,
71807,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000038,,,,,,,170.00,170.00,64000.00,
71808,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,30.00,30.00,11000.00,
71809,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,30.00,50.00,11000.00,
71810,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,30.00,70.00,11000.00,
71811,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,30.00,90.00,11000.00,
71812,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,30.00,110.00,11000.00,
71813,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,30.00,130.00,11000.00,
71814,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,30.00,150.00,11000.00,
71815,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,30.00,170.00,12000.00,
71816,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,50.00,30.00,11000.00,
71817,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,50.00,50.00,11000.00,
71818,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,50.00,70.00,11000.00,
71819,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,50.00,90.00,11000.00,
71820,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,50.00,110.00,12000.00,
71821,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,50.00,130.00,15000.00,
71822,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,50.00,150.00,17000.00,
71823,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,50.00,170.00,19000.00,
71824,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,70.00,30.00,11000.00,
71825,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,70.00,50.00,11000.00,
71826,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,70.00,70.00,11000.00,
71827,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,70.00,90.00,14000.00,
71828,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,70.00,110.00,17000.00,
71829,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,70.00,130.00,20000.00,
71830,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,70.00,150.00,23000.00,
71831,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,70.00,170.00,27000.00,
71832,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,90.00,30.00,11000.00,
71833,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,90.00,50.00,11000.00,
71834,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,90.00,70.00,14000.00,
71835,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,90.00,90.00,18000.00,
71836,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,90.00,110.00,22000.00,
71837,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,90.00,130.00,26000.00,
71838,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,90.00,150.00,30000.00,
71839,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,90.00,170.00,34000.00,
71840,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,110.00,30.00,11000.00,
71841,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,110.00,50.00,12000.00,
71842,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,110.00,70.00,17000.00,
71843,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,110.00,90.00,22000.00,
71844,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,110.00,110.00,27000.00,
71845,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,110.00,130.00,32000.00,
71846,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,110.00,150.00,37000.00,
71847,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,110.00,170.00,42000.00,
71848,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,130.00,30.00,11000.00,
71849,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,130.00,50.00,15000.00,
71850,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,130.00,70.00,20000.00,
71851,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,130.00,90.00,26000.00,
71852,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,130.00,110.00,32000.00,
71853,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,130.00,130.00,38000.00,
71854,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,130.00,150.00,43000.00,
71855,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,130.00,170.00,49000.00,
71856,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,150.00,30.00,11000.00,
71857,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,150.00,50.00,17000.00,
71858,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,150.00,70.00,23000.00,
71859,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,150.00,90.00,30000.00,
71860,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,150.00,110.00,37000.00,
71861,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,150.00,130.00,43000.00,
71862,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,150.00,150.00,50000.00,
71863,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,150.00,170.00,56000.00,
71864,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,170.00,30.00,12000.00,
71865,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,170.00,50.00,19000.00,
71866,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,170.00,70.00,27000.00,
71867,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,170.00,90.00,34000.00,
71868,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,170.00,110.00,42000.00,
71869,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,170.00,130.00,49000.00,
71870,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,170.00,150.00,56000.00,
71871,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000039,,,,,,,170.00,170.00,64000.00,
71872,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,30.00,30.00,11000.00,
71873,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,30.00,50.00,11000.00,
71874,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,30.00,70.00,11000.00,
71875,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,30.00,90.00,11000.00,
71876,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,30.00,110.00,11000.00,
71877,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,30.00,130.00,11000.00,
71878,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,30.00,150.00,11000.00,
71879,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,30.00,170.00,12000.00,
71880,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,50.00,30.00,11000.00,
71881,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,50.00,50.00,11000.00,
71882,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,50.00,70.00,11000.00,
71883,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,50.00,90.00,11000.00,
71884,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,50.00,110.00,12000.00,
71885,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,50.00,130.00,15000.00,
71886,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,50.00,150.00,17000.00,
71887,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,50.00,170.00,19000.00,
71888,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,70.00,30.00,11000.00,
71889,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,70.00,50.00,11000.00,
71890,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,70.00,70.00,11000.00,
71891,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,70.00,90.00,14000.00,
71892,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,70.00,110.00,17000.00,
71893,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,70.00,130.00,20000.00,
71894,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,70.00,150.00,23000.00,
71895,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,70.00,170.00,27000.00,
71896,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,90.00,30.00,11000.00,
71897,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,90.00,50.00,11000.00,
71898,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,90.00,70.00,14000.00,
71899,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,90.00,90.00,18000.00,
71900,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,90.00,110.00,22000.00,
71901,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,90.00,130.00,26000.00,
71902,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,90.00,150.00,30000.00,
71903,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,90.00,170.00,34000.00,
71904,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,110.00,30.00,11000.00,
71905,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,110.00,50.00,12000.00,
71906,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,110.00,70.00,17000.00,
71907,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,110.00,90.00,22000.00,
71908,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,110.00,110.00,27000.00,
71909,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,110.00,130.00,32000.00,
71910,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,110.00,150.00,37000.00,
71911,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,110.00,170.00,42000.00,
71912,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,130.00,30.00,11000.00,
71913,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,130.00,50.00,15000.00,
71914,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,130.00,70.00,20000.00,
71915,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,130.00,90.00,26000.00,
71916,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,130.00,110.00,32000.00,
71917,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,130.00,130.00,38000.00,
71918,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,130.00,150.00,43000.00,
71919,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,130.00,170.00,49000.00,
71920,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,150.00,30.00,11000.00,
71921,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,150.00,50.00,17000.00,
71922,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,150.00,70.00,23000.00,
71923,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,150.00,90.00,30000.00,
71924,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,150.00,110.00,37000.00,
71925,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,150.00,130.00,43000.00,
71926,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,150.00,150.00,50000.00,
71927,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,150.00,170.00,56000.00,
71928,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,170.00,30.00,12000.00,
71929,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,170.00,50.00,19000.00,
71930,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,170.00,70.00,27000.00,
71931,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,170.00,90.00,34000.00,
71932,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,170.00,110.00,42000.00,
71933,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,170.00,130.00,49000.00,
71934,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,170.00,150.00,56000.00,
71935,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000041,,,,,,,170.00,170.00,64000.00,
71936,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,30.00,30.00,11000.00,
71937,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,30.00,50.00,11000.00,
71938,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,30.00,70.00,11000.00,
71939,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,30.00,90.00,11000.00,
71940,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,30.00,110.00,11000.00,
71941,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,30.00,130.00,11000.00,
71942,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,30.00,150.00,11000.00,
71943,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,30.00,170.00,12000.00,
71944,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,50.00,30.00,11000.00,
71945,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,50.00,50.00,11000.00,
71946,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,50.00,70.00,11000.00,
71947,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,50.00,90.00,11000.00,
71948,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,50.00,110.00,12000.00,
71949,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,50.00,130.00,15000.00,
71950,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,50.00,150.00,17000.00,
71951,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,50.00,170.00,19000.00,
71952,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,70.00,30.00,11000.00,
71953,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,70.00,50.00,11000.00,
71954,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,70.00,70.00,11000.00,
71955,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,70.00,90.00,14000.00,
71956,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,70.00,110.00,17000.00,
71957,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,70.00,130.00,20000.00,
71958,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,70.00,150.00,23000.00,
71959,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,70.00,170.00,27000.00,
71960,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,90.00,30.00,11000.00,
71961,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,90.00,50.00,11000.00,
71962,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,90.00,70.00,14000.00,
71963,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,90.00,90.00,18000.00,
71964,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,90.00,110.00,22000.00,
71965,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,90.00,130.00,26000.00,
71966,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,90.00,150.00,30000.00,
71967,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,90.00,170.00,34000.00,
71968,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,110.00,30.00,11000.00,
71969,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,110.00,50.00,12000.00,
71970,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,110.00,70.00,17000.00,
71971,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,110.00,90.00,22000.00,
71972,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,110.00,110.00,27000.00,
71973,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,110.00,130.00,32000.00,
71974,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,110.00,150.00,37000.00,
71975,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,110.00,170.00,42000.00,
71976,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,130.00,30.00,11000.00,
71977,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,130.00,50.00,15000.00,
71978,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,130.00,70.00,20000.00,
71979,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,130.00,90.00,26000.00,
71980,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,130.00,110.00,32000.00,
71981,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,130.00,130.00,38000.00,
71982,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,130.00,150.00,43000.00,
71983,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,130.00,170.00,49000.00,
71984,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,150.00,30.00,11000.00,
71985,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,150.00,50.00,17000.00,
71986,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,150.00,70.00,23000.00,
71987,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,150.00,90.00,30000.00,
71988,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,150.00,110.00,37000.00,
71989,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,150.00,130.00,43000.00,
71990,COMP_FOIL_SETUP_LARGE,2026-06-01,,,,PROC_000043,,,,,,,150.00,150.00,50000.00,
