prd_cd,prd_nm,key,src_token,rule_id
PRD_000155,아크릴볼펜,30x30,30 x 30 mm,R-SIZE-1
PRD_000155,아크릴볼펜,40x40,40 x 40 mm,R-SIZE-1
PRD_000156,아크릴지비츠,15x15,15 x 15 mm,R-SIZE-1
PRD_000156,아크릴지비츠,20x20,20 x 20 mm,R-SIZE-1
PRD_000156,아크릴지비츠,25x25,25 x 25 mm,R-SIZE-1
PRD_000156,아크릴지비츠,30x30,30 x 30 mm,R-SIZE-1
PRD_000156,아크릴지비츠,35x35,35 x 35 mm,R-SIZE-1
PRD_000157,아크릴네임택,60x60,60 x 60 mm,R-SIZE-1
PRD_000157,아크릴네임택,55x86,55 x 86 mm,R-SIZE-1
PRD_000158,아크릴 포카키링,55x86,55 x 86 mm,R-SIZE-1
PRD_000159,아크릴 코스터,100x100,100 x 100 mm 원형,R-SIZE-1
PRD_000159,아크릴 코스터,100x100,100 x 100 mm 사각,R-SIZE-1
PRD_000160,아크릴자유형스탠드,120x60,120 x 60 mm,R-SIZE-1
PRD_000160,아크릴자유형스탠드,120x90,120 x 90 mm,R-SIZE-1
PRD_000160,아크릴자유형스탠드,120x120,120 x 120 mm,R-SIZE-1
PRD_000160,아크릴자유형스탠드,120x150,120 x 150 mm,R-SIZE-1
PRD_000160,아크릴자유형스탠드,120x180,120 x 180 mm,R-SIZE-1
PRD_000161,판아크릴,120x120,120 x 120 mm,R-SIZE-1
PRD_000161,판아크릴,120x180,120 x 180 mm,R-SIZE-1
PRD_000162,아크릴포카스탠드,68x103,68 x 103 mm,R-SIZE-1
PRD_000163,아크릴미니파츠,120x50,120 x 50 mm,R-SIZE-1
PRD_000164,아크릴코롯토,30x30,30 x 30 mm,R-SIZE-1
PRD_000164,아크릴코롯토,40x40,40 x 40 mm,R-SIZE-1
PRD_000164,아크릴코롯토,50x50,50 x 50 mm,R-SIZE-1
PRD_000164,아크릴코롯토,60x60,60 x 60 mm,R-SIZE-1
PRD_000164,아크릴코롯토,70x70,70 x 70 mm,R-SIZE-1
PRD_000164,아크릴코롯토,80x80,80 x 80 mm,R-SIZE-1
PRD_000167,아크릴코롯토,30x30,30 x 30 mm,R-SIZE-1
PRD_000167,아크릴코롯토,40x40,40 x 40 mm,R-SIZE-1
PRD_000167,아크릴코롯토,50x50,50 x 50 mm,R-SIZE-1
PRD_000167,아크릴코롯토,60x60,60 x 60 mm,R-SIZE-1
PRD_000167,아크릴코롯토,70x70,70 x 70 mm,R-SIZE-1
PRD_000167,아크릴코롯토,80x80,80 x 80 mm,R-SIZE-1
PRD_000165,포카코롯토,55x86,55 x 86mm,R-SIZE-1
PRD_000166,아크릴카라비너,40x69,40 x 69 mm 자물쇠,R-SIZE-1
PRD_000166,아크릴카라비너,43x71,43 x 71 mm 하트자물쇠,R-SIZE-1
PRD_000166,아크릴카라비너,59x54,59 x 54 mm 하트,R-SIZE-1
PRD_000166,아크릴카라비너,68x70,68 x 70 mm 원형,R-SIZE-1
PRD_000170,아크릴쉐이커★,50x50,50 x 50 mm,R-SIZE-1
PRD_000170,아크릴쉐이커★,60x70,60 x 70 mm,R-SIZE-1
PRD_000170,아크릴쉐이커★,60x80,60 x 80 mm,R-SIZE-1
PRD_000170,아크릴쉐이커★,60x90,60 x 90 mm,R-SIZE-1
PRD_000170,아크릴쉐이커★,60x100,60 x 100 mm,R-SIZE-1
PRD_000170,아크릴쉐이커★,60x110,60 x 110 mm,R-SIZE-1
PRD_000171,지비츠★,15x15,15mm x 15mm,R-SIZE-1
PRD_000171,지비츠★,20x20,20mm x 20mm,R-SIZE-1
PRD_000171,지비츠★,25x25,25mm x 25mm,R-SIZE-1
PRD_000171,지비츠★,30x30,30mm x 30mm,R-SIZE-1
PRD_000172,만년다이어리(소프트커버),130x190,130 x 190 mm,R-SIZE-1
PRD_000173,만년다이어리(하드커버),130x190,130 x 190 mm,R-SIZE-1
PRD_000174,만년다이어리(레더하드커버),130x190,130 x 190 mm,R-SIZE-1
PRD_000175,만년다이어리(레더소프트커버),130x190,130 x 190 mm,R-SIZE-1
PRD_000176,먼슬리플래너,148x210,A5 (148 x 210 mm),R-SIZE-1
PRD_000177,스프링노트,148x210,A5 (148 x 210 mm),R-SIZE-1
PRD_000178,스프링수첩,90x145,90 x 145 mm,R-SIZE-1
PRD_000179,메모패드,144x206,144 x 206 mm,R-SIZE-1
PRD_000179,메모패드,182x257,182 x 257 mm,R-SIZE-1
PRD_000180,메모패드(내지커스텀) 준비중,144x206,144 x 206 mm,R-SIZE-1
PRD_000181,중철노트,105x148,A6 (105 x 148 mm),R-SIZE-1
PRD_000097,떡메모지,90x90,90 x 90 mm,R-SIZE-1
PRD_000097,떡메모지,70x120,70 x 120 mm,R-SIZE-1
PRD_000182,떡메모지,90x90,90 x 90 mm,R-SIZE-1
PRD_000182,떡메모지,70x120,70 x 120 mm,R-SIZE-1
PRD_000186,사각손거울,75x130,S (75x130 mm),R-SIZE-1
PRD_000186,사각손거울,95x166,M (95x166 mm),R-SIZE-1
PRD_000186,사각손거울,120x218,L (120x218 mm),R-SIZE-1
PRD_000187,블랙사각손거울,75x130,S (75x130 mm),R-SIZE-1
PRD_000187,블랙사각손거울,95x166,M (95x166 mm),R-SIZE-1
PRD_000187,블랙사각손거울,120x218,L (120x218 mm),R-SIZE-1
PRD_000197,미니매트,45x45,45 x 45 cm,R-SIZE-1
PRD_000198,피크닉매트,100x70,100x70cm(1인용),R-SIZE-1
PRD_000198,피크닉매트,100x150,100x150cm(2인용),R-SIZE-1
PRD_000202,키캡키링,2x2,2x2구,R-SIZE-1
PRD_000215,클립보드,164x230,A5용 (164 x 230 mm),R-SIZE-1
PRD_000215,클립보드,230x330,A4용 (230 x 330 mm),R-SIZE-1
PRD_000217,만년스탬프,13x13,원형 13x13mm,R-SIZE-1
PRD_000217,만년스탬프,19x19,원형 19x19mm,R-SIZE-1
PRD_000217,만년스탬프,24x24,원형 24x24mm,R-SIZE-1
PRD_000217,만년스탬프,35x35,원형 35x35mm,R-SIZE-1
PRD_000217,만년스탬프,30x30,사각 30x30mm,R-SIZE-1
PRD_000217,만년스탬프,67x32,사각 67x32mm,R-SIZE-1
PRD_000217,만년스탬프,78x28,사각 78x28mm,R-SIZE-1
PRD_000280,레더라벨제작,15x30,레더 15x30mm,R-SIZE-1
PRD_000280,레더라벨제작,20x40,레더 20x40mm,R-SIZE-1
PRD_000280,레더라벨제작,30x50,레더 30x50mm,R-SIZE-1
PRD_000001,OPP접착봉투,70x200,70 x 200 mm (50장),R-SIZE-1
PRD_000001,OPP접착봉투,80x100,80 x 100 mm (50장),R-SIZE-1
PRD_000001,OPP접착봉투,80x120,80 x 120 mm (50장),R-SIZE-1
PRD_000001,OPP접착봉투,80x180,80 x 180 mm (50장),R-SIZE-1
PRD_000001,OPP접착봉투,90x120,90 x 120 mm (50장),R-SIZE-1
PRD_000001,OPP접착봉투,100x100,100 x 100 mm (50장),R-SIZE-1
PRD_000001,OPP접착봉투,100x200,100 x 200 mm (50장),R-SIZE-1
PRD_000001,OPP접착봉투,110x160,110 x 160 mm (50장),R-SIZE-1
PRD_000001,OPP접착봉투,130x200,130 x 200 mm (50장),R-SIZE-1
PRD_000001,OPP접착봉투,160x230,160 x 230 mm (50장),R-SIZE-1
PRD_000001,OPP접착봉투,230x350,230 x 350 mm (50장),R-SIZE-1
PRD_000002,OPP비접착봉투,60x90,60 x 90 mm (20장),R-SIZE-1
PRD_000002,OPP비접착봉투,60x90,60 x 90 mm (50장),R-SIZE-1
PRD_000002,OPP비접착봉투,80x100,80 x 100 mm (50장),R-SIZE-1
PRD_000002,OPP비접착봉투,80x120,80 x 120 mm (50장),R-SIZE-1
PRD_000002,OPP비접착봉투,80x180,80 x 180 mm (50장),R-SIZE-1
PRD_000002,OPP비접착봉투,110x160,110 x 160 mm (50장),R-SIZE-1
PRD_000002,OPP비접착봉투,110x250,110 x 250 mm (50장),R-SIZE-1
PRD_000002,OPP비접착봉투,140x180,140 x 180 mm (50장),R-SIZE-1
PRD_000002,OPP비접착봉투,140x200,140 x 200 mm (50장),R-SIZE-1
PRD_000002,OPP비접착봉투,150x150,150 x 150 mm (50장),R-SIZE-1
PRD_000002,OPP비접착봉투,160x250,160 x 250 mm (50장),R-SIZE-1
PRD_000003,트래싱지 카드봉투,160x110,160 x 110 mm (20장),R-SIZE-1
PRD_000003,트래싱지 카드봉투,160x110,160 x 110 mm (40장),R-SIZE-1
PRD_000003,트래싱지 카드봉투,160x110,160 x 110 mm (100장),R-SIZE-1
PRD_000003,트래싱지 카드봉투,100x100,100 x 100 mm (20장),R-SIZE-1
PRD_000003,트래싱지 카드봉투,100x100,100 x 100 mm (40장),R-SIZE-1
PRD_000003,트래싱지 카드봉투,100x100,100 x 100 mm (100장),R-SIZE-1
PRD_000003,트래싱지 카드봉투,70x100,70 x 100 mm (30장),R-SIZE-1
PRD_000003,트래싱지 카드봉투,70x100,70 x 100 mm (100장),R-SIZE-1
PRD_000004,카드봉투,165x115,화이트 165 x 115 mm (10장),R-SIZE-1
PRD_000004,카드봉투,165x115,블랙 165 x 115 mm (10장),R-SIZE-1
PRD_000005,캘린더봉투,240x230,240 x 230 mm (10장),R-SIZE-1
PRD_000005,캘린더봉투,150x310,150 x 310 mm (10장),R-SIZE-1
PRD_000009,투명케이스,42x57,PP투명케이스 42 x 57 x 20 mm (10개),R-SIZE-1
PRD_000009,투명케이스,75x75,PP투명케이스 75 x 75 x 15 mm (10개),R-SIZE-1
PRD_000009,투명케이스,75x110,PP투명케이스 75 x 110 x 15 mm (10개),R-SIZE-1
PRD_000011,자석고정용고무판,20x20,20 x 20 (20개입),R-SIZE-1
