sheet,type,row_seq,ref,col,fill_rgb,fill_meaning,font_rgb,comment_author,comment_text,has_constraint_star,is_formula,formula,hyperlink,col_hidden,text
디자인캘린더(가격포함),cell,6,AG6,AG,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,AH6,AH,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,AI6,AI,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,AJ6,AJ,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,A8,구분,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,B8,ID,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,C8,MES ITEM_CD,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,D8,상품명,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,E8,사이즈(필수),,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,F8,파일사양_블리드,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,G8,파일사양_작업사이즈,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,H8,파일사양_재단사이즈,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,I8,파일사양_출력용지규격,,,Values must be of type <class 'str'>,,,,,,,true,
디자인캘린더(가격포함),cell,8,J8,파일사양_파일명약어,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,K8,파일사양_출력파일,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,L8,파일사양_폴더,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,8,M8,주문방법(필수)_업로드,,,Values must be of type <class 'str'>,,,,,,,,
