sheet,row_seq,ref,col,axis,meta_json
출력소재(IMPORT),47,B47,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,C47,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""스타드림(다이아몬드) 240g\"")""}"
출력소재(IMPORT),47,D47,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),240.0)""}"
출력소재(IMPORT),47,E47,파일명약어,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""펄다이\"")""}"
출력소재(IMPORT),47,F47,구매정보,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""스타드림(다이아몬드-252) 240g\"")""}"
출력소재(IMPORT),47,G47,전지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}"
출력소재(IMPORT),47,H47,연당가,price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),815000.0)""}"
출력소재(IMPORT),47,I47,"가격
(국4절)",price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),407.5)""}"
출력소재(IMPORT),47,J47,가격(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,K47,종이사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}"
출력소재(IMPORT),47,L47,프리미엄엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),47,M47,스탠다드엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,N47,2단접지카드 / 3단접지카드 / 미니접지카드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,O47,프리미엄명함,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,P47,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),47,Q47,중철내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,R47,중철표지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,S47,무선내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,T47,무선표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,U47,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,V47,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),47,W47,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),47,X47,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),47,Y47,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),47,Z47,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),48,A48,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,B48,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,C48,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""스타드림(실버) 240g\"")""}"
출력소재(IMPORT),48,D48,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),240.0)""}"
출력소재(IMPORT),48,E48,파일명약어,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""펄실버\"")""}"
출력소재(IMPORT),48,F48,구매정보,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""스타드림(실버-240) 240g\"")""}"
출력소재(IMPORT),48,G48,전지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}"
출력소재(IMPORT),48,H48,연당가,price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),850000.0)""}"
출력소재(IMPORT),48,I48,"가격
(국4절)",price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),425.0)""}"
출력소재(IMPORT),48,J48,가격(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,K48,종이사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}"
출력소재(IMPORT),48,L48,프리미엄엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),48,M48,스탠다드엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,N48,2단접지카드 / 3단접지카드 / 미니접지카드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,O48,프리미엄명함,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,P48,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),48,Q48,중철내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,R48,중철표지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,S48,무선내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,T48,무선표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,U48,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,V48,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,W48,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,X48,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,Y48,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),48,Z48,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,A49,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,B49,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,C49,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""스타드림(골드) 240g\"")""}"
출력소재(IMPORT),49,D49,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),240.0)""}"
출력소재(IMPORT),49,E49,파일명약어,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""펄골드\"")""}"
출력소재(IMPORT),49,F49,구매정보,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""스타드림(골드-243) 240g\"")""}"
출력소재(IMPORT),49,G49,전지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}"
출력소재(IMPORT),49,H49,연당가,price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),870000.0)""}"
출력소재(IMPORT),49,I49,"가격
(국4절)",price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),435.0)""}"
출력소재(IMPORT),49,J49,가격(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,K49,종이사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}"
출력소재(IMPORT),49,L49,프리미엄엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),49,M49,스탠다드엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,N49,2단접지카드 / 3단접지카드 / 미니접지카드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,O49,프리미엄명함,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,P49,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),49,Q49,중철내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,R49,중철표지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,S49,무선내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,T49,무선표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,U49,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,V49,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,W49,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,X49,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,Y49,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),49,Z49,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,A50,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,B50,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,C50,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""스타드림(로즈쿼츠) 240g\"")""}"
출력소재(IMPORT),50,D50,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),240.0)""}"
출력소재(IMPORT),50,E50,파일명약어,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""펄핑크\"")""}"
출력소재(IMPORT),50,F50,구매정보,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""스타드림(로즈쿼츠-265) 240g 연당 2500매(5절)\"")""}"
출력소재(IMPORT),50,G50,전지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""4*6(1091*788)\"")""}"
출력소재(IMPORT),50,H50,연당가,price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),1310000.0)""}"
출력소재(IMPORT),50,I50,"가격
(국4절)",price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),524.0)""}"
출력소재(IMPORT),50,J50,가격(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,K50,종이사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}"
출력소재(IMPORT),50,L50,프리미엄엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),50,M50,스탠다드엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,N50,2단접지카드 / 3단접지카드 / 미니접지카드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,O50,프리미엄명함,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,P50,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),50,Q50,중철내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,R50,중철표지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,S50,무선내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,T50,무선표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,U50,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,V50,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,W50,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,X50,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,Y50,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),50,Z50,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,A51,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,B51,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""3절\"")""}"
출력소재(IMPORT),51,C51,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트지 150g (3절)\"")""}"
출력소재(IMPORT),51,D51,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),150.0)""}"
출력소재(IMPORT),51,E51,파일명약어,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트\"")""}"
출력소재(IMPORT),51,F51,구매정보,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""연당 1500(3절)\"")""}"
출력소재(IMPORT),51,G51,전지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""4*6(1091*788)\"")""}"
출력소재(IMPORT),51,H51,연당가,price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),134310.0)""}"
출력소재(IMPORT),51,I51,"가격
(국4절)",price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,J51,가격(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),89.54)""}"
출력소재(IMPORT),51,K51,종이사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""330x660\"")""}"
출력소재(IMPORT),51,L51,프리미엄엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,M51,스탠다드엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,N51,2단접지카드 / 3단접지카드 / 미니접지카드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,O51,프리미엄명함,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,P51,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,Q51,중철내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,R51,중철표지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,S51,무선내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,T51,무선표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,U51,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,V51,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,W51,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,X51,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,Y51,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),51,Z51,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,A52,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,B52,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,C52,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""스노우지 250g (3절)\"")""}"
출력소재(IMPORT),52,D52,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),250.0)""}"
출력소재(IMPORT),52,E52,파일명약어,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""스노우\"")""}"
출력소재(IMPORT),52,F52,구매정보,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""연당 1500(3절)\"")""}"
출력소재(IMPORT),52,G52,전지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""4*6(1091*788)\"")""}"
출력소재(IMPORT),52,H52,연당가,price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),223830.0)""}"
출력소재(IMPORT),52,I52,"가격
(국4절)",price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,J52,가격(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),149.22)""}"
출력소재(IMPORT),52,K52,종이사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""330x660\"")""}"
출력소재(IMPORT),52,L52,프리미엄엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,M52,스탠다드엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,N52,2단접지카드 / 3단접지카드 / 미니접지카드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,O52,프리미엄명함,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,P52,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,Q52,중철내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,R52,중철표지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,S52,무선내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,T52,무선표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,U52,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,V52,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,W52,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,X52,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,Y52,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),52,Z52,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),53,A53,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),53,B53,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),53,C53,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""몽블랑 130g (3절)\"")""}"
출력소재(IMPORT),53,D53,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),130.0)""}"
