sheet,row_seq,ref,col,axis,meta_json
판걸이수,60,G60,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,60,J60,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,60,L60,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,61,A61,사이즈옵션명,product,"{""fill_rgb"": ""FFFF9900""}"
판걸이수,61,G61,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,61,J61,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,61,L61,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,62,A62,사이즈옵션명,product,"{""fill_rgb"": ""FFFF9900""}"
판걸이수,62,G62,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,62,J62,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,62,L62,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,63,A63,사이즈옵션명,product,"{""fill_rgb"": ""FFFF9900""}"
판걸이수,63,G63,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,63,J63,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,63,L63,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,64,A64,사이즈옵션명,product,"{""fill_rgb"": ""FFFF9900""}"
판걸이수,64,G64,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,64,J64,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,64,L64,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,65,A65,사이즈옵션명,product,"{""fill_rgb"": ""FFFF9900""}"
판걸이수,65,J65,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,65,L65,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,66,A66,사이즈옵션명,product,"{""fill_rgb"": ""FFFF9900""}"
판걸이수,66,G66,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,66,J66,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,66,L66,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,67,A67,사이즈옵션명,product,"{""fill_rgb"": ""FFFF9900""}"
판걸이수,67,G67,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,67,J67,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,67,L67,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,68,A68,사이즈옵션명,product,"{""fill_rgb"": ""FFFF9900""}"
판걸이수,68,G68,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,68,J68,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,68,L68,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,69,A69,사이즈옵션명,product,"{""fill_rgb"": ""FFFF9900""}"
판걸이수,69,G69,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,69,J69,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,69,L69,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,70,J70,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,70,L70,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,71,J71,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,71,L71,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,72,J72,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,72,L72,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,73,J73,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,73,L73,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,74,J74,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,74,L74,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,75,J75,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,75,L75,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,76,K76,원형아이마크영역(완칼),product,"{""fill_rgb"": ""Values must be of type <class 'str'>"", ""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,76,L76,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,77,A77,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,77,B77,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,77,I77,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,77,J77,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,77,K77,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,77,L77,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,78,A78,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,78,B78,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,78,I78,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,78,J78,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,78,K78,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,78,L78,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,79,A79,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,79,B79,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,79,I79,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,79,J79,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,79,K79,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,79,L79,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,80,A80,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,80,B80,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,80,I80,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,80,J80,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,80,K80,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,80,L80,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,81,A81,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,81,B81,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,81,I81,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,81,J81,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,81,K81,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,81,L81,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,82,A82,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,82,B82,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,82,I82,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,82,J82,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,82,K82,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,82,L82,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,83,A83,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,83,B83,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,83,I83,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,83,J83,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,83,K83,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,83,L83,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,84,A84,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,84,B84,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,84,I84,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,84,J84,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,84,K84,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,84,L84,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,85,A85,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,85,B85,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,85,I85,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,85,J85,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,85,K85,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,85,L85,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,86,A86,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,86,B86,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,86,I86,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,86,J86,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,86,K86,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,86,L86,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,87,A87,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,87,B87,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,87,I87,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,87,J87,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,87,K87,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,87,L87,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,88,A88,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,88,B88,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,88,I88,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,88,J88,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,88,K88,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,88,L88,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,89,A89,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,89,B89,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,89,I89,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,89,J89,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,89,K89,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,89,L89,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,90,A90,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,90,B90,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,90,I90,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,90,J90,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,90,K90,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,90,L90,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,91,A91,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,91,B91,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,91,I91,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,91,J91,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,91,K91,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,91,L91,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,92,A92,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,92,B92,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,92,I92,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,92,J92,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,92,K92,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,92,L92,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,93,A93,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,93,B93,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,93,J93,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,93,K93,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,93,L93,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,94,I94,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,94,J94,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,94,K94,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,94,L94,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,95,I95,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,95,J95,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,95,K95,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,95,L95,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,96,I96,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,96,J96,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,96,K96,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,96,L96,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,97,I97,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,97,J97,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,97,K97,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,97,L97,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,98,I98,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,98,J98,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,98,K98,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,98,L98,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,99,I99,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,99,J99,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,99,K99,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,99,L99,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,100,I100,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,100,J100,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,100,K100,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,100,L100,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,101,I101,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,101,J101,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,101,K101,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,101,L101,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,102,I102,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,102,J102,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,102,K102,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,102,L102,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,103,I103,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,103,J103,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,103,K103,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,103,L103,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,104,I104,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,104,J104,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,104,K104,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,104,L104,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,105,I105,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,105,J105,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,105,K105,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,105,L105,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,106,A106,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,106,B106,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,106,C106,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,106,D106,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,106,E106,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,106,F106,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,106,G106,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,106,H106,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,106,I106,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,106,J106,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,106,K106,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,106,L106,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,107,A107,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,107,B107,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,107,C107,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,107,D107,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,107,E107,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,107,F107,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,107,G107,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,107,H107,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,107,I107,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,107,J107,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,107,K107,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,107,L107,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,108,A108,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,108,B108,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,108,C108,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,108,D108,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,108,E108,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,108,F108,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,108,G108,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,108,H108,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,108,I108,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,108,J108,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,108,K108,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,108,L108,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,109,A109,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,109,B109,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,109,C109,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,109,D109,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,109,E109,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,109,F109,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,109,G109,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,109,H109,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,109,I109,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,109,J109,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,109,K109,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,109,L109,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,110,A110,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,110,B110,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,110,C110,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,110,D110,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,110,E110,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,110,F110,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,110,G110,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,110,H110,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,110,I110,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,110,J110,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,110,K110,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,110,L110,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,111,A111,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,111,B111,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,111,C111,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,111,D111,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,111,E111,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,111,F111,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,111,G111,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,111,H111,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,111,I111,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,111,J111,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,111,K111,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,111,L111,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,112,A112,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,112,B112,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,112,C112,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,112,D112,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,112,E112,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,112,F112,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
