source,sheet,product_or_context,display_name,raw_dims,unit,semantic_axis_guess
master,아크릴,아크릴지비츠,15 x 15 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,20 x 20 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,25 x 25 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,30 x 30 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,35 x 35 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,사용자입력,"{""garo"": ""15~35"", ""sero"": ""15~35""}",mm,비규격(가로/세로 입력)
master,아크릴,아크릴네임택,60 x 60 mm,"{""work"": ""60 x 60"", ""cut"": ""60 x 60""}",mm,작업/재단(완제 디스플레이)
master,아크릴,,55 x 86 mm,"{""work"": ""55 x 86"", ""cut"": ""55 x 86""}",mm,작업/재단(완제 디스플레이)
master,아크릴,아크릴 포카키링,55 x 86 mm,"{""work"": ""55 x 86"", ""cut"": ""55 x 86""}",mm,작업/재단(완제 디스플레이)
master,아크릴,아크릴 코스터,100 x 100 mm 원형,"{""work"": ""104 x 104"", ""cut"": ""100 x 100""}",mm,작업/재단(완제 디스플레이)
master,아크릴,,100 x 100 mm 사각,"{""work"": ""104 x 104"", ""cut"": ""100 x 100""}",mm,작업/재단(완제 디스플레이)
master,아크릴,아크릴자유형스탠드,120 x 60 mm,"{""work"": ""120 x 60"", ""cut"": ""120 x 60""}",mm,작업/재단(완제 디스플레이)
master,아크릴,,120 x 90 mm,"{""work"": ""120 x 90"", ""cut"": ""120 x 90""}",mm,작업/재단(완제 디스플레이)
master,아크릴,,120 x 120 mm,"{""work"": ""120 x 120"", ""cut"": ""120 x 120""}",mm,작업/재단(완제 디스플레이)
master,아크릴,,120 x 150 mm,"{""work"": ""120 x 150"", ""cut"": ""120 x 150""}",mm,작업/재단(완제 디스플레이)
master,아크릴,,120 x 180 mm,"{""work"": ""120 x 180"", ""cut"": ""120 x 180""}",mm,작업/재단(완제 디스플레이)
master,아크릴,판아크릴,120 x 120 mm,"{""work"": ""124 x 124"", ""cut"": ""120 x 120""}",mm,작업/재단(완제 디스플레이)
master,아크릴,,120 x 180 mm,"{""work"": ""124 x 184"", ""cut"": ""120 x 180""}",mm,작업/재단(완제 디스플레이)
master,아크릴,아크릴포카스탠드,68 x 103 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,아크릴미니파츠,120 x 50 mm,"{""work"": ""120 x 50"", ""cut"": ""120 x 50""}",mm,작업/재단(완제 디스플레이)
master,아크릴,아크릴코롯토,30 x 30 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,40 x 40 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,50 x 50 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,60 x 60 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,70 x 70 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,80 x 80 mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,사용자입력,"{""garo"": ""30~80"", ""sero"": ""30~80""}",mm,비규격(가로/세로 입력)
master,아크릴,포카코롯토,55 x 86mm,{},mm,작업/재단(완제 디스플레이)
master,아크릴,아크릴카라비너,40 x 69 mm 자물쇠,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,43 x 71 mm 하트자물쇠,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,59 x 54 mm 하트,{},mm,작업/재단(완제 디스플레이)
master,아크릴,,68 x 70 mm 원형,{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),만년다이어리(소프트커버),130 x 190 mm,{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),만년다이어리(하드커버),130 x 190 mm,{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),만년다이어리(레더하드커버),130 x 190 mm,{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),만년다이어리(레더소프트커버),130 x 190 mm,{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),먼슬리플래너,A5 (148 x 210 mm),"{""work"": ""150 x 216"", ""cut"": ""148x210""}",mm,작업/재단(완제 디스플레이)
master,문구(가격포함),스프링노트,A5 (148 x 210 mm),{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),스프링수첩,90 x 145 mm,{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),메모패드,144 x 206 mm,{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),,182 x 257 mm,{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),메모패드(내지커스텀) 준비중,144 x 206 mm,{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),중철노트,A6 (105 x 148 mm),{},mm,작업/재단(완제 디스플레이)
master,문구(가격포함),떡메모지,90 x 90 mm,"{""work"": ""94 x 94"", ""cut"": ""90 x 90""}",mm,작업/재단(완제 디스플레이)
master,문구(가격포함),,70 x 120 mm,"{""work"": ""74 x 124"", ""cut"": ""72 x 120""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),틴거울,무광 75mm,"{""work"": ""100 x 90""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),컴팩트거울,무광 75mm,"{""work"": ""100 x 90""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),카드거울,,"{""work"": ""57 x 91""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),사각손거울,S (75x130 mm),"{""work"": ""85 x 140""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,M (95x166 mm),"{""work"": ""105 x 176""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L (120x218 mm),"{""work"": ""130 x 228""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),블랙사각손거울,S (75x130 mm),"{""work"": ""85 x 140""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,M (95x166 mm),"{""work"": ""105 x 176""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L (120x218 mm),"{""work"": ""130 x 228""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더코스터,원형 90mm,"{""work"": ""100 x 100""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,사각 90mm,"{""work"": ""100 x 100""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),코르크코스터,원형 90mm,"{""work"": ""100 x 100""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),우드코스터,원형 90mm,"{""work"": ""100 x 100""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,사각 90mm,"{""work"": ""100 x 100""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),린넨패브릭코스터,사각 110mm,"{""work"": ""135 x 135""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),규조토코스터,원형 102mm,"{""work"": ""112 x 112""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,사각 100mm,"{""work"": ""110 x 110""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),머그컵,11온스,"{""work"": ""190 x 80""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),워터북보틀,350ml,"{""work"": ""94 x 193""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,500ml,"{""work"": ""110 x 185""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),벨벳쿠션,단면,"{""work"": ""290 x 290""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,양면,"{""work"": ""290 x 290""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더여권케이스,,"{""work"": ""210 x 150""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),미니매트,45 x 45 cm,"{""work"": ""450 x 450""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),피크닉매트,100x70cm(1인용),"{""work"": ""1000 x 700""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,100x150cm(2인용),"{""work"": ""1500 x 1000""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),핀버튼,원형 58mm,"{""work"": ""80 x 80""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,사각 57mm,"{""work"": ""80 x 80""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더스트랩키링,미니 50mm,"{""work"": ""30 x 124""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,일반 100mm,"{""work"": ""30 x 215""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),키캡키링,2구,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,3구,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,4구,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,2x2구,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),LED투명키캡키링,1구,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,2구,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,3구,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,4구,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),미니CD앨범,CD 커버 세트 (미조립),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),양말,,"{""work"": ""65 x 100""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),반팔티셔츠,,"{""work"": ""205 x 292""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),슬로건,양면 가로형,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,양면 세로형,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),후드티셔츠,,"{""work"": ""205 x 292""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),초슬림마우스패드,,"{""work"": ""240 x 182""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),장패드,,"{""work"": ""715 x 315""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),극세사클리너,,"{""work"": ""160 x 153""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),틴케이스,미니틴케이스,"{""work"": ""81 x 105""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),자석북마크,2개1팩,"{""work"": ""100 x 90""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),클립보드,A5용 (164 x 230 mm),"{""work"": ""416 x 274""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,A4용 (230 x 330 mm),"{""work"": ""528 x 364""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),투명클립보드,A5용,"{""work"": ""160 x 230""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,A4용,"{""work"": ""230 x 330""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),만년스탬프,원형 13x13mm,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,원형 19x19mm,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,원형 24x24mm,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,원형 35x35mm,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,사각 30x30mm,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,사각 67x32mm,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,사각 78x28mm,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡북커버,A5,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),밴드톡,,"{""work"": ""45 x 102""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),폰스트랩,단면,"{""work"": ""17 x 320""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,양면,"{""work"": ""17 x 320""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),말랑키링,원형,"{""work"": ""56 x 166""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,사각,"{""work"": ""56 x 166""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,꽃,"{""work"": ""56 x 166""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,별,"{""work"": ""56 x 166""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,하트,"{""work"": ""56 x 166""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),말랑포카홀더,,"{""work"": ""82 x 128""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),말랑네임택,,"{""work"": ""74 x 119""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),말랑여권케이스,,"{""work"": ""196 x 140""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),아크릴쉐이커코롯토,양면인쇄,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,전면만 인쇄,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,배면만 인쇄,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),미니우치와키링,양면,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),하트 이미지피켓,양면유광,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),이미지피켓,양면유광 M,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,양면유광 L,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 플랫 파우치,M,"{""work"": ""220 x 300""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""260 x 340""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 슬림 파우치,M,"{""work"": ""220 x 294""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""260 x 374""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 삼각 파우치,M,"{""work"": ""440 x 160""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""520 x 200""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 볼륨 파우치,정사각M,"{""work"": ""240 x 334""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,직사각M,"{""work"": ""290 x 334""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 스트링 파우치,M,"{""work"": ""220 x 300""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 스트링 원형파우치,,"{""work"": ""323 x 210""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 플랫 클러치,,"{""work"": ""640 x 230""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 삼각 클러치,,"{""work"": ""640 x 250""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 아이패드/노트북 파우치,11인치,"{""work"": ""444 x 287""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,13인치,"{""work"": ""368 x 544""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,15인치,"{""work"": ""412 x 594""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),캔버스 플랫 파우치,M,"{""work"": ""220 x 300""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""260 x 340""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),캔버스 삼각 파우치,M,"{""work"": ""220 x 300""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""260 x 380""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),캔버스 스트랩 라벨파우치,70*100,"{""work"": ""70 x 100""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),광목 스트링 라벨파우치,100*70,"{""work"": ""100 x 70""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,100*40,"{""work"": ""100 x 40""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),린넨 스트링 파우치,S,"{""work"": ""180 x 240""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,M,"{""work"": ""220 x 530""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""260 x 630""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡 플랫 파우치,M,"{""work"": ""444 x 155""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""524 x 195""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,XL,"{""work"": ""744 x 285""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡 슬림 파우치,M,"{""work"": ""220 x 294""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""260 x 374""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡 삼각 파우치,M,"{""work"": ""220 x 330""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""260 x 390""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡 스트링 파우치,M,"{""work"": ""210 x 520""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""250 x 620""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,XL,"{""work"": ""320 x 820""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡 플랫 클러치,,"{""work"": ""640 x 230""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),메쉬슬림파우치,M,"{""work"": ""220 x 294""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""260 x 374""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),메쉬볼륨파우치,직사각L,"{""work"": ""380 x 454""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 플랫 미니파우치,,"{""work"": ""130 x 240""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 슬림 미니파우치,직사각,"{""work"": ""130 x 194""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,정사각,"{""work"": ""140 x 254""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 삼각 미니파우치,,"{""work"": ""120 x 220""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 볼륨 미니파우치,정사각,"{""work"": ""165 x 187""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,직사각,"{""work"": ""200 x 187""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 원형 미니파우치,마카롱,"{""work"": ""220 x 110""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 플랫 필통,,"{""work"": ""220 x 190""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 슬림 필통,,"{""work"": ""220 x 194""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 삼각 필통,,"{""work"": ""220 x 210""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 볼륨 필통,,"{""work"": ""270 x 214""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더 원형 필통,,"{""work"": ""220 x 234""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),캔버스 플랫 필통,,"{""work"": ""220 x 190""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),캔버스 삼각 필통,,"{""work"": ""240 x 210""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더토트백,,"{""work"": ""330 x 640""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더숄더백,세로형,"{""work"": ""760 x 440""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),린넨 미니에코백,,"{""work"": ""280 x 610""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),린넨 토트백,,"{""work"": ""380 x 1010""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),린넨 에코백,세로형,"{""work"": ""390 x 910""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,가로형,"{""work"": ""430 x 830""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),캔버스심플백,세로M,"{""work"": ""340 x 800""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),캔버스 포켓심플백,블랙M,"{""work"": ""260 x 300""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),캔버스에코백,가로L,"{""work"": ""530 x 900""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),캔버스숄더백,세로형,"{""work"": ""760 x 440""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),캔버스 포켓숄더백,,"{""work"": ""320 x 300""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡 양면 백팩,M,"{""work"": ""320 x 860""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""400 x 1040""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡보냉보틀백,M,"{""work"": ""220 x 580""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,L,"{""work"": ""220 x 780""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡 보냉 미니백,,"{""work"": ""360 x 580""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡 에코백,세로형,"{""work"": ""380 x 880""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),타이벡 보냉에코백,세로형,"{""work"": ""380 x 880""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),메쉬 토트백,가로형,"{""work"": ""380 x 690""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),메쉬 에코백,가로형,"{""work"": ""440 x 810""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),레더라벨제작,레더 15x30mm,"{""work"": ""50 x 30""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,레더 20x40mm,"{""work"": ""60 x 40""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,레더 30x50mm,"{""work"": ""80 x 50""}",mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),슬림하드 폰케이스,삼성(갤럭시S20),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시(S20플러스),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S20울트라),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S20FE),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S21),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S21플러스),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S21울트라),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S22),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S22플러스),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S22울트라),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S23)★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S23플러스)★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S23울트라)★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S24)★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S24플러스)★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S24울트라)★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시Z플립1/2),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시Z플립3),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시Z플립4),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시Z플립5),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시Z폴드3)★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰11,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰11프로,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰11프로맥스,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰12미니,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰12프로,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰12프로맥스,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰13,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰13미니,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰13프로,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰13프로맥스,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰14★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰14미니★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰14프로★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰14프로맥스★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰15★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰15프로★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰15프로맥스★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,아이폰15플러스★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),블랙젤리,삼성(갤럭시S21),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S21플러스),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S21울트라),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S22),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S22플러스),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S22울트라),{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S23)★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S23플러스)★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S23울트라)★,{},mm,작업/재단(완제 디스플레이)
master,굿즈파우치(가격포함),,삼성(갤럭시S24)★,{},mm,작업/재단(완제 디스플레이)
