comp_price_id,comp_cd,apply_ymd,siz_cd,clr_cd,mat_cd,coat_side_cnt,bdl_qty,min_qty,unit_price,note
9100557,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000731,,,,,9000,675000,대형 일반박 가공비 가로30mm×세로150mm 수량9000
9100558,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000731,,,,,10000,750000,대형 일반박 가공비 가로30mm×세로150mm 수량10000
9100559,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,10,65000,대형 일반박 가공비 가로30mm×세로170mm 수량10
9100560,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,200,80000,대형 일반박 가공비 가로30mm×세로170mm 수량200
9100561,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,500,85000,대형 일반박 가공비 가로30mm×세로170mm 수량500
9100562,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,1000,95000,대형 일반박 가공비 가로30mm×세로170mm 수량1000
9100563,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,2000,190000,대형 일반박 가공비 가로30mm×세로170mm 수량2000
9100564,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,3000,285000,대형 일반박 가공비 가로30mm×세로170mm 수량3000
9100565,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,4000,380000,대형 일반박 가공비 가로30mm×세로170mm 수량4000
9100566,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,5000,475000,대형 일반박 가공비 가로30mm×세로170mm 수량5000
9100567,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,6000,570000,대형 일반박 가공비 가로30mm×세로170mm 수량6000
9100568,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,7000,665000,대형 일반박 가공비 가로30mm×세로170mm 수량7000
9100569,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,8000,760000,대형 일반박 가공비 가로30mm×세로170mm 수량8000
9100570,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,9000,855000,대형 일반박 가공비 가로30mm×세로170mm 수량9000
9100571,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000732,,,,,10000,950000,대형 일반박 가공비 가로30mm×세로170mm 수량10000
9100572,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,10,55000,대형 일반박 가공비 가로50mm×세로30mm 수량10
9100573,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,200,65000,대형 일반박 가공비 가로50mm×세로30mm 수량200
9100574,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,500,70000,대형 일반박 가공비 가로50mm×세로30mm 수량500
9100575,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,1000,75000,대형 일반박 가공비 가로50mm×세로30mm 수량1000
9100576,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,2000,150000,대형 일반박 가공비 가로50mm×세로30mm 수량2000
9100577,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,3000,225000,대형 일반박 가공비 가로50mm×세로30mm 수량3000
9100578,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,4000,300000,대형 일반박 가공비 가로50mm×세로30mm 수량4000
9100579,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,5000,375000,대형 일반박 가공비 가로50mm×세로30mm 수량5000
9100580,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,6000,450000,대형 일반박 가공비 가로50mm×세로30mm 수량6000
9100581,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,7000,525000,대형 일반박 가공비 가로50mm×세로30mm 수량7000
9100582,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,8000,600000,대형 일반박 가공비 가로50mm×세로30mm 수량8000
9100583,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,9000,675000,대형 일반박 가공비 가로50mm×세로30mm 수량9000
9100584,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000493,,,,,10000,750000,대형 일반박 가공비 가로50mm×세로30mm 수량10000
9100585,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,10,55000,대형 일반박 가공비 가로50mm×세로50mm 수량10
9100586,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,200,65000,대형 일반박 가공비 가로50mm×세로50mm 수량200
9100587,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,500,70000,대형 일반박 가공비 가로50mm×세로50mm 수량500
9100588,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,1000,75000,대형 일반박 가공비 가로50mm×세로50mm 수량1000
9100589,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,2000,150000,대형 일반박 가공비 가로50mm×세로50mm 수량2000
9100590,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,3000,225000,대형 일반박 가공비 가로50mm×세로50mm 수량3000
9100591,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,4000,300000,대형 일반박 가공비 가로50mm×세로50mm 수량4000
9100592,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,5000,375000,대형 일반박 가공비 가로50mm×세로50mm 수량5000
9100593,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,6000,450000,대형 일반박 가공비 가로50mm×세로50mm 수량6000
9100594,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,7000,525000,대형 일반박 가공비 가로50mm×세로50mm 수량7000
9100595,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,8000,600000,대형 일반박 가공비 가로50mm×세로50mm 수량8000
9100596,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,9000,675000,대형 일반박 가공비 가로50mm×세로50mm 수량9000
9100597,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000011,,,,,10000,750000,대형 일반박 가공비 가로50mm×세로50mm 수량10000
9100598,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,10,55000,대형 일반박 가공비 가로50mm×세로70mm 수량10
9100599,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,200,65000,대형 일반박 가공비 가로50mm×세로70mm 수량200
9100600,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,500,70000,대형 일반박 가공비 가로50mm×세로70mm 수량500
9100601,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,1000,75000,대형 일반박 가공비 가로50mm×세로70mm 수량1000
9100602,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,2000,150000,대형 일반박 가공비 가로50mm×세로70mm 수량2000
9100603,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,3000,225000,대형 일반박 가공비 가로50mm×세로70mm 수량3000
9100604,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,4000,300000,대형 일반박 가공비 가로50mm×세로70mm 수량4000
9100605,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,5000,375000,대형 일반박 가공비 가로50mm×세로70mm 수량5000
9100606,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,6000,450000,대형 일반박 가공비 가로50mm×세로70mm 수량6000
9100607,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,7000,525000,대형 일반박 가공비 가로50mm×세로70mm 수량7000
9100608,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,8000,600000,대형 일반박 가공비 가로50mm×세로70mm 수량8000
9100609,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,9000,675000,대형 일반박 가공비 가로50mm×세로70mm 수량9000
9100610,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000061,,,,,10000,750000,대형 일반박 가공비 가로50mm×세로70mm 수량10000
9100611,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,10,55000,대형 일반박 가공비 가로50mm×세로90mm 수량10
9100612,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,200,65000,대형 일반박 가공비 가로50mm×세로90mm 수량200
9100613,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,500,70000,대형 일반박 가공비 가로50mm×세로90mm 수량500
9100614,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,1000,75000,대형 일반박 가공비 가로50mm×세로90mm 수량1000
9100615,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,2000,150000,대형 일반박 가공비 가로50mm×세로90mm 수량2000
9100616,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,3000,225000,대형 일반박 가공비 가로50mm×세로90mm 수량3000
9100617,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,4000,300000,대형 일반박 가공비 가로50mm×세로90mm 수량4000
9100618,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,5000,375000,대형 일반박 가공비 가로50mm×세로90mm 수량5000
9100619,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,6000,450000,대형 일반박 가공비 가로50mm×세로90mm 수량6000
9100620,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,7000,525000,대형 일반박 가공비 가로50mm×세로90mm 수량7000
9100621,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,8000,600000,대형 일반박 가공비 가로50mm×세로90mm 수량8000
9100622,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,9000,675000,대형 일반박 가공비 가로50mm×세로90mm 수량9000
9100623,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000047,,,,,10000,750000,대형 일반박 가공비 가로50mm×세로90mm 수량10000
9100624,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,10,65000,대형 일반박 가공비 가로50mm×세로110mm 수량10
9100625,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,200,80000,대형 일반박 가공비 가로50mm×세로110mm 수량200
9100626,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,500,85000,대형 일반박 가공비 가로50mm×세로110mm 수량500
9100627,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,1000,95000,대형 일반박 가공비 가로50mm×세로110mm 수량1000
9100628,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,2000,190000,대형 일반박 가공비 가로50mm×세로110mm 수량2000
9100629,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,3000,285000,대형 일반박 가공비 가로50mm×세로110mm 수량3000
9100630,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,4000,380000,대형 일반박 가공비 가로50mm×세로110mm 수량4000
9100631,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,5000,475000,대형 일반박 가공비 가로50mm×세로110mm 수량5000
9100632,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,6000,570000,대형 일반박 가공비 가로50mm×세로110mm 수량6000
9100633,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,7000,665000,대형 일반박 가공비 가로50mm×세로110mm 수량7000
9100634,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,8000,760000,대형 일반박 가공비 가로50mm×세로110mm 수량8000
9100635,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,9000,855000,대형 일반박 가공비 가로50mm×세로110mm 수량9000
9100636,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000734,,,,,10000,950000,대형 일반박 가공비 가로50mm×세로110mm 수량10000
9100637,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,10,65000,대형 일반박 가공비 가로50mm×세로130mm 수량10
9100638,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,200,80000,대형 일반박 가공비 가로50mm×세로130mm 수량200
9100639,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,500,85000,대형 일반박 가공비 가로50mm×세로130mm 수량500
9100640,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,1000,95000,대형 일반박 가공비 가로50mm×세로130mm 수량1000
9100641,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,2000,190000,대형 일반박 가공비 가로50mm×세로130mm 수량2000
9100642,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,3000,285000,대형 일반박 가공비 가로50mm×세로130mm 수량3000
9100643,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,4000,380000,대형 일반박 가공비 가로50mm×세로130mm 수량4000
9100644,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,5000,475000,대형 일반박 가공비 가로50mm×세로130mm 수량5000
9100645,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,6000,570000,대형 일반박 가공비 가로50mm×세로130mm 수량6000
9100646,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,7000,665000,대형 일반박 가공비 가로50mm×세로130mm 수량7000
9100647,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,8000,760000,대형 일반박 가공비 가로50mm×세로130mm 수량8000
9100648,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,9000,855000,대형 일반박 가공비 가로50mm×세로130mm 수량9000
9100649,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000735,,,,,10000,950000,대형 일반박 가공비 가로50mm×세로130mm 수량10000
9100650,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,10,65000,대형 일반박 가공비 가로50mm×세로150mm 수량10
9100651,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,200,80000,대형 일반박 가공비 가로50mm×세로150mm 수량200
9100652,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,500,85000,대형 일반박 가공비 가로50mm×세로150mm 수량500
9100653,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,1000,95000,대형 일반박 가공비 가로50mm×세로150mm 수량1000
9100654,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,2000,190000,대형 일반박 가공비 가로50mm×세로150mm 수량2000
9100655,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,3000,285000,대형 일반박 가공비 가로50mm×세로150mm 수량3000
9100656,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,4000,380000,대형 일반박 가공비 가로50mm×세로150mm 수량4000
9100657,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,5000,475000,대형 일반박 가공비 가로50mm×세로150mm 수량5000
9100658,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,6000,570000,대형 일반박 가공비 가로50mm×세로150mm 수량6000
9100659,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,7000,665000,대형 일반박 가공비 가로50mm×세로150mm 수량7000
9100660,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,8000,760000,대형 일반박 가공비 가로50mm×세로150mm 수량8000
9100661,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,9000,855000,대형 일반박 가공비 가로50mm×세로150mm 수량9000
9100662,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000736,,,,,10000,950000,대형 일반박 가공비 가로50mm×세로150mm 수량10000
9100663,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,10,65000,대형 일반박 가공비 가로50mm×세로170mm 수량10
9100664,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,200,80000,대형 일반박 가공비 가로50mm×세로170mm 수량200
9100665,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,500,85000,대형 일반박 가공비 가로50mm×세로170mm 수량500
9100666,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,1000,95000,대형 일반박 가공비 가로50mm×세로170mm 수량1000
9100667,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,2000,190000,대형 일반박 가공비 가로50mm×세로170mm 수량2000
9100668,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,3000,285000,대형 일반박 가공비 가로50mm×세로170mm 수량3000
9100669,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,4000,380000,대형 일반박 가공비 가로50mm×세로170mm 수량4000
9100670,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,5000,475000,대형 일반박 가공비 가로50mm×세로170mm 수량5000
9100671,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,6000,570000,대형 일반박 가공비 가로50mm×세로170mm 수량6000
9100672,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,7000,665000,대형 일반박 가공비 가로50mm×세로170mm 수량7000
9100673,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,8000,760000,대형 일반박 가공비 가로50mm×세로170mm 수량8000
9100674,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,9000,855000,대형 일반박 가공비 가로50mm×세로170mm 수량9000
9100675,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000737,,,,,10000,950000,대형 일반박 가공비 가로50mm×세로170mm 수량10000
9100676,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,10,55000,대형 일반박 가공비 가로70mm×세로50mm 수량10
9100677,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,200,65000,대형 일반박 가공비 가로70mm×세로50mm 수량200
9100678,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,500,70000,대형 일반박 가공비 가로70mm×세로50mm 수량500
9100679,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,1000,75000,대형 일반박 가공비 가로70mm×세로50mm 수량1000
9100680,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,2000,150000,대형 일반박 가공비 가로70mm×세로50mm 수량2000
9100681,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,3000,225000,대형 일반박 가공비 가로70mm×세로50mm 수량3000
9100682,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,4000,300000,대형 일반박 가공비 가로70mm×세로50mm 수량4000
9100683,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,5000,375000,대형 일반박 가공비 가로70mm×세로50mm 수량5000
9100684,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,6000,450000,대형 일반박 가공비 가로70mm×세로50mm 수량6000
9100685,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,7000,525000,대형 일반박 가공비 가로70mm×세로50mm 수량7000
9100686,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,8000,600000,대형 일반박 가공비 가로70mm×세로50mm 수량8000
9100687,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,9000,675000,대형 일반박 가공비 가로70mm×세로50mm 수량9000
9100688,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000062,,,,,10000,750000,대형 일반박 가공비 가로70mm×세로50mm 수량10000
9100689,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,10,65000,대형 일반박 가공비 가로70mm×세로70mm 수량10
9100690,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,200,80000,대형 일반박 가공비 가로70mm×세로70mm 수량200
9100691,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,500,85000,대형 일반박 가공비 가로70mm×세로70mm 수량500
9100692,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,1000,95000,대형 일반박 가공비 가로70mm×세로70mm 수량1000
9100693,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,2000,190000,대형 일반박 가공비 가로70mm×세로70mm 수량2000
9100694,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,3000,285000,대형 일반박 가공비 가로70mm×세로70mm 수량3000
9100695,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,4000,380000,대형 일반박 가공비 가로70mm×세로70mm 수량4000
9100696,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,5000,475000,대형 일반박 가공비 가로70mm×세로70mm 수량5000
9100697,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,6000,570000,대형 일반박 가공비 가로70mm×세로70mm 수량6000
9100698,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,7000,665000,대형 일반박 가공비 가로70mm×세로70mm 수량7000
9100699,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,8000,760000,대형 일반박 가공비 가로70mm×세로70mm 수량8000
9100700,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,9000,855000,대형 일반박 가공비 가로70mm×세로70mm 수량9000
9100701,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000211,,,,,10000,950000,대형 일반박 가공비 가로70mm×세로70mm 수량10000
9100702,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,10,65000,대형 일반박 가공비 가로70mm×세로90mm 수량10 [+REVERSED흡수동일가]
9100703,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,200,80000,대형 일반박 가공비 가로70mm×세로90mm 수량200 [+REVERSED흡수동일가]
9100704,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,500,85000,대형 일반박 가공비 가로70mm×세로90mm 수량500 [+REVERSED흡수동일가]
9100705,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,1000,95000,대형 일반박 가공비 가로70mm×세로90mm 수량1000 [+REVERSED흡수동일가]
9100706,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,2000,190000,대형 일반박 가공비 가로70mm×세로90mm 수량2000 [+REVERSED흡수동일가]
9100707,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,3000,285000,대형 일반박 가공비 가로70mm×세로90mm 수량3000 [+REVERSED흡수동일가]
9100708,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,4000,380000,대형 일반박 가공비 가로70mm×세로90mm 수량4000 [+REVERSED흡수동일가]
9100709,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,5000,475000,대형 일반박 가공비 가로70mm×세로90mm 수량5000 [+REVERSED흡수동일가]
9100710,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,6000,570000,대형 일반박 가공비 가로70mm×세로90mm 수량6000 [+REVERSED흡수동일가]
9100711,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,7000,665000,대형 일반박 가공비 가로70mm×세로90mm 수량7000 [+REVERSED흡수동일가]
9100712,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,8000,760000,대형 일반박 가공비 가로70mm×세로90mm 수량8000 [+REVERSED흡수동일가]
9100713,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,9000,855000,대형 일반박 가공비 가로70mm×세로90mm 수량9000 [+REVERSED흡수동일가]
9100714,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000247,,,,,10000,950000,대형 일반박 가공비 가로70mm×세로90mm 수량10000 [+REVERSED흡수동일가]
9100715,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,10,65000,대형 일반박 가공비 가로70mm×세로110mm 수량10
9100716,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,200,80000,대형 일반박 가공비 가로70mm×세로110mm 수량200
9100717,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,500,85000,대형 일반박 가공비 가로70mm×세로110mm 수량500
9100718,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,1000,95000,대형 일반박 가공비 가로70mm×세로110mm 수량1000
9100719,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,2000,190000,대형 일반박 가공비 가로70mm×세로110mm 수량2000
9100720,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,3000,285000,대형 일반박 가공비 가로70mm×세로110mm 수량3000
9100721,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,4000,380000,대형 일반박 가공비 가로70mm×세로110mm 수량4000
9100722,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,5000,475000,대형 일반박 가공비 가로70mm×세로110mm 수량5000
9100723,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,6000,570000,대형 일반박 가공비 가로70mm×세로110mm 수량6000
9100724,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,7000,665000,대형 일반박 가공비 가로70mm×세로110mm 수량7000
9100725,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,8000,760000,대형 일반박 가공비 가로70mm×세로110mm 수량8000
9100726,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,9000,855000,대형 일반박 가공비 가로70mm×세로110mm 수량9000
9100727,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000738,,,,,10000,950000,대형 일반박 가공비 가로70mm×세로110mm 수량10000
9100728,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000739,,,,,10,65000,대형 일반박 가공비 가로70mm×세로130mm 수량10
9100729,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000739,,,,,200,80000,대형 일반박 가공비 가로70mm×세로130mm 수량200
9100730,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000739,,,,,500,85000,대형 일반박 가공비 가로70mm×세로130mm 수량500
9100731,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000739,,,,,1000,95000,대형 일반박 가공비 가로70mm×세로130mm 수량1000
9100732,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000739,,,,,2000,190000,대형 일반박 가공비 가로70mm×세로130mm 수량2000
9100733,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000739,,,,,3000,285000,대형 일반박 가공비 가로70mm×세로130mm 수량3000
9100734,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000739,,,,,4000,380000,대형 일반박 가공비 가로70mm×세로130mm 수량4000
9100735,COMP_FOIL_LARGE_GENERAL,2026-06-01,SIZ_000739,,,,,5000,475000,대형 일반박 가공비 가로70mm×세로130mm 수량5000
