comp_price_id,comp_cd,apply_ymd,siz_cd,clr_cd,mat_cd,proc_cd,opt_cd,print_opt_cd,plt_siz_cd,coat_side_cnt,spot_side_cnt,page_cnt,bdl_qty,min_qty,siz_width,siz_height,unit_price
87697,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,50,-1,-1,5300.00
87698,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,60,-1,-1,5200.00
87699,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,70,-1,-1,5200.00
87700,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,75,-1,-1,5200.00
87701,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,80,-1,-1,5200.00
87702,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,90,-1,-1,5200.00
87703,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,100,-1,-1,5200.00
87704,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,120,-1,-1,5100.00
87705,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,125,-1,-1,5100.00
87706,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,140,-1,-1,5000.00
87707,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,150,-1,-1,5000.00
87708,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,160,-1,-1,4800.00
87709,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,175,-1,-1,4800.00
87710,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,180,-1,-1,4800.00
87711,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,200,-1,-1,4800.00
87712,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,250,-1,-1,4600.00
87713,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,300,-1,-1,4400.00
87714,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,350,-1,-1,4200.00
87715,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,400,-1,-1,4000.00
87716,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,450,-1,-1,4000.00
87717,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,500,-1,-1,4000.00
87718,COMP_STK_PRINT,2026-06-01,SIZ_000063,"",MAT_000593,"","","","",-1,-1,-1,-1,100000,-1,-1,4000.00
87719,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,1,-1,-1,6000.00
87720,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,2,-1,-1,6000.00
87721,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,3,-1,-1,5900.00
87722,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,4,-1,-1,5800.00
87723,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,5,-1,-1,5800.00
87724,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,6,-1,-1,5700.00
87725,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,8,-1,-1,5700.00
87726,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,10,-1,-1,5700.00
87727,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,15,-1,-1,5600.00
87728,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,20,-1,-1,5500.00
87729,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,25,-1,-1,5500.00
87730,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,30,-1,-1,5400.00
87731,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,38,-1,-1,5400.00
87732,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,40,-1,-1,5300.00
87733,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,50,-1,-1,5300.00
87734,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,60,-1,-1,5200.00
87735,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,70,-1,-1,5200.00
87736,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,75,-1,-1,5200.00
87737,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,80,-1,-1,5200.00
87738,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,90,-1,-1,5200.00
87739,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,100,-1,-1,5200.00
87740,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,120,-1,-1,5100.00
87741,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,125,-1,-1,5100.00
87742,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,140,-1,-1,5000.00
87743,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,150,-1,-1,5000.00
87744,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,160,-1,-1,4800.00
87745,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,175,-1,-1,4800.00
87746,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,180,-1,-1,4800.00
87747,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,200,-1,-1,4800.00
87748,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,250,-1,-1,4600.00
87749,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,300,-1,-1,4400.00
87750,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,350,-1,-1,4200.00
87751,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,400,-1,-1,4000.00
87752,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,450,-1,-1,4000.00
87753,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,500,-1,-1,4000.00
87754,COMP_STK_PRINT,2026-06-01,SIZ_000064,"",MAT_000593,"","","","",-1,-1,-1,-1,100000,-1,-1,4000.00
87755,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,1,-1,-1,6000.00
87756,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,2,-1,-1,6000.00
87757,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,3,-1,-1,5900.00
87758,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,4,-1,-1,5800.00
87759,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,5,-1,-1,5800.00
87760,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,6,-1,-1,5700.00
87761,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,8,-1,-1,5700.00
87762,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,10,-1,-1,5700.00
87763,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,15,-1,-1,5600.00
87764,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,20,-1,-1,5500.00
87765,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,25,-1,-1,5500.00
87766,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,30,-1,-1,5400.00
87767,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,38,-1,-1,5400.00
87768,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,40,-1,-1,5300.00
87769,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,50,-1,-1,5300.00
87770,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,60,-1,-1,5200.00
87771,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,70,-1,-1,5200.00
87772,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,75,-1,-1,5200.00
87773,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,80,-1,-1,5200.00
87774,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,90,-1,-1,5200.00
87775,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,100,-1,-1,5200.00
87776,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,120,-1,-1,5100.00
87777,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,125,-1,-1,5100.00
87778,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,140,-1,-1,5000.00
87779,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,150,-1,-1,5000.00
87780,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,160,-1,-1,4800.00
87781,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,175,-1,-1,4800.00
87782,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,180,-1,-1,4800.00
87783,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,200,-1,-1,4800.00
87784,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,250,-1,-1,4600.00
87785,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,300,-1,-1,4400.00
87786,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,350,-1,-1,4200.00
87787,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,400,-1,-1,4000.00
87788,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,450,-1,-1,4000.00
87789,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,500,-1,-1,4000.00
87790,COMP_STK_PRINT,2026-06-01,SIZ_000065,"",MAT_000593,"","","","",-1,-1,-1,-1,100000,-1,-1,4000.00
87791,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000371,"","","","",-1,-1,-1,-1,2,-1,-1,7700.00
87792,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,160,-1,-1,5700.00
87793,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,10,-1,-1,6300.00
87794,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,250,-1,-1,5100.00
87795,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,2,-1,-1,6700.00
87796,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,120,-1,-1,5700.00
87797,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,20,-1,-1,6200.00
87798,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,25,-1,-1,6100.00
87799,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,100,-1,-1,5700.00
87800,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,300,-1,-1,4900.00
87801,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,38,-1,-1,6000.00
87802,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,400,-1,-1,4500.00
87803,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,15,-1,-1,6200.00
87804,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,140,-1,-1,5700.00
87805,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,125,-1,-1,5700.00
87806,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,40,-1,-1,6000.00
87807,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,100000,-1,-1,4500.00
87808,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,500,-1,-1,4500.00
87809,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,5,-1,-1,6400.00
87810,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,50,-1,-1,5900.00
87811,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,90,-1,-1,5700.00
87812,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,450,-1,-1,4500.00
87813,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,350,-1,-1,4700.00
87814,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,6,-1,-1,6300.00
87815,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,8,-1,-1,6300.00
87816,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,80,-1,-1,5700.00
87817,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,175,-1,-1,5500.00
87818,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,30,-1,-1,6100.00
87819,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,180,-1,-1,5500.00
87820,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,3,-1,-1,6500.00
87821,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,150,-1,-1,5700.00
87822,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,200,-1,-1,5300.00
87823,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,4,-1,-1,6500.00
87824,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,1,-1,-1,6700.00
87825,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,70,-1,-1,5900.00
87826,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,60,-1,-1,5900.00
87827,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000584,"","","","",-1,-1,-1,-1,75,-1,-1,5700.00
87828,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000371,"","","","",-1,-1,-1,-1,160,-1,-1,6700.00
87829,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000372,"","","","",-1,-1,-1,-1,150,-1,-1,6700.00
87830,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000372,"","","","",-1,-1,-1,-1,3,-1,-1,7500.00
87831,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000372,"","","","",-1,-1,-1,-1,25,-1,-1,7100.00
87832,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000372,"","","","",-1,-1,-1,-1,120,-1,-1,6700.00
87833,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000372,"","","","",-1,-1,-1,-1,20,-1,-1,7200.00
87834,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000372,"","","","",-1,-1,-1,-1,10,-1,-1,7300.00
87835,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000372,"","","","",-1,-1,-1,-1,250,-1,-1,6100.00
87836,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000372,"","","","",-1,-1,-1,-1,2,-1,-1,7700.00
87837,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000372,"","","","",-1,-1,-1,-1,160,-1,-1,6700.00
87838,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,25,-1,-1,7100.00
87839,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,120,-1,-1,6700.00
87840,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,20,-1,-1,7200.00
87841,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,10,-1,-1,7300.00
87842,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,250,-1,-1,6100.00
87843,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,2,-1,-1,7700.00
87844,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,160,-1,-1,6700.00
87845,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,100000,-1,-1,5500.00
87846,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,500,-1,-1,5500.00
87847,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,5,-1,-1,7400.00
87848,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,400,-1,-1,5500.00
87849,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,15,-1,-1,7200.00
87850,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,125,-1,-1,6700.00
87851,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,140,-1,-1,6700.00
87852,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,40,-1,-1,7000.00
87853,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,100,-1,-1,6700.00
87854,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,300,-1,-1,5900.00
87855,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,38,-1,-1,7000.00
87856,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,8,-1,-1,7300.00
87857,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,80,-1,-1,6700.00
87858,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,175,-1,-1,6500.00
87859,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,30,-1,-1,7100.00
87860,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,180,-1,-1,6500.00
87861,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,90,-1,-1,6700.00
87862,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,450,-1,-1,5500.00
87863,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,350,-1,-1,5700.00
87864,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,6,-1,-1,7300.00
87865,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,50,-1,-1,6900.00
87866,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,1,-1,-1,7700.00
87867,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,70,-1,-1,6900.00
87868,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,60,-1,-1,6900.00
87869,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,75,-1,-1,6700.00
87870,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,4,-1,-1,7500.00
87871,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,200,-1,-1,6300.00
87872,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,150,-1,-1,6700.00
87873,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000585,"","","","",-1,-1,-1,-1,3,-1,-1,7500.00
87874,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,2,-1,-1,7700.00
87875,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,10,-1,-1,7300.00
87876,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,250,-1,-1,6100.00
87877,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,160,-1,-1,6700.00
87878,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,25,-1,-1,7100.00
87879,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,20,-1,-1,7200.00
87880,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,120,-1,-1,6700.00
87881,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,38,-1,-1,7000.00
87882,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,300,-1,-1,5900.00
87883,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,100,-1,-1,6700.00
87884,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,5,-1,-1,7400.00
87885,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,100000,-1,-1,5500.00
87886,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,500,-1,-1,5500.00
87887,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,15,-1,-1,7200.00
87888,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,125,-1,-1,6700.00
87889,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,140,-1,-1,6700.00
87890,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,40,-1,-1,7000.00
87891,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,400,-1,-1,5500.00
87892,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,6,-1,-1,7300.00
87893,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,450,-1,-1,5500.00
87894,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,90,-1,-1,6700.00
87895,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,350,-1,-1,5700.00
87896,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,50,-1,-1,6900.00
87897,COMP_STK_PRINT,2026-06-01,SIZ_000057,"",MAT_000586,"","","","",-1,-1,-1,-1,30,-1,-1,7100.00
