sheet,type,row_seq,ref,col,fill_rgb,fill_meaning,font_rgb,comment_author,comment_text,has_constraint_star,is_formula,formula,hyperlink,col_hidden,text
포토북(가격포함),cell,6,AJ6,가이드파일,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AK6,가격_기본(24P),,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AL6,가격_추가(2P)당,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AM6,AM,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AN6,AN,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AO6,AO,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AP6,AP,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AQ6,AQ,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AR6,AR,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AS6,AS,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AT6,AT,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AU6,AU,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AV6,AV,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AW6,AW,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AX6,AX,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AY6,AY,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AZ6,AZ,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,BA6,BA,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,BB6,BB,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,BC6,BC,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,BD6,BD,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,A7,구분,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,B7,ID,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,C7,MES ITEM_CD,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,D7,상품명,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,E7,사이즈(필수),,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,F7,내지파일사양_MES ITEM_CD,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,G7,내지파일사양_블리드,,,Values must be of type <class 'str'>,,,,,,,,
