artifact,output_kind,output_key,source_csv,source_detail
02_component_prices.sql,price_insert,comp_price_id=1439,t_prc_component_prices.csv,line:1440|siz:SIZ_000652|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1440,t_prc_component_prices.csv,line:1441|siz:SIZ_000047|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1441,t_prc_component_prices.csv,line:1442|siz:SIZ_000242|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1443,t_prc_component_prices.csv,line:1444|siz:SIZ_000230|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1444,t_prc_component_prices.csv,line:1445|siz:SIZ_000496|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1447,t_prc_component_prices.csv,line:1448|siz:SIZ_000646|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1452,t_prc_component_prices.csv,line:1453|siz:SIZ_000346|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1453,t_prc_component_prices.csv,line:1454|siz:SIZ_000626|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1455,t_prc_component_prices.csv,line:1456|siz:SIZ_000640|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1458,t_prc_component_prices.csv,line:1459|siz:SIZ_000371|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1459,t_prc_component_prices.csv,line:1460|siz:SIZ_000245|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1461,t_prc_component_prices.csv,line:1462|siz:SIZ_000617|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1463,t_prc_component_prices.csv,line:1464|siz:SIZ_000634|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1467,t_prc_component_prices.csv,line:1468|siz:SIZ_000658|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1468,t_prc_component_prices.csv,line:1469|siz:SIZ_000247|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1470,t_prc_component_prices.csv,line:1471|siz:SIZ_000618|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1471,t_prc_component_prices.csv,line:1472|siz:SIZ_000350|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1473,t_prc_component_prices.csv,line:1474|siz:SIZ_000497|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1475,t_prc_component_prices.csv,line:1476|siz:SIZ_000653|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1477,t_prc_component_prices.csv,line:1478|siz:SIZ_000249|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1479,t_prc_component_prices.csv,line:1480|siz:SIZ_000619|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1480,t_prc_component_prices.csv,line:1481|siz:SIZ_000627|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1481,t_prc_component_prices.csv,line:1482|siz:SIZ_000242|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1484,t_prc_component_prices.csv,line:1485|siz:SIZ_000247|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1485,t_prc_component_prices.csv,line:1486|siz:SIZ_000249|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1488,t_prc_component_prices.csv,line:1489|siz:SIZ_000620|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1489,t_prc_component_prices.csv,line:1490|siz:SIZ_000628|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1490,t_prc_component_prices.csv,line:1491|siz:SIZ_000449|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1491,t_prc_component_prices.csv,line:1492|siz:SIZ_000243|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1494,t_prc_component_prices.csv,line:1495|siz:SIZ_000079|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=4021,t_prc_component_prices.csv,line:4022|siz:SIZ_000511|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4022,t_prc_component_prices.csv,line:4023|siz:SIZ_000523|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4023,t_prc_component_prices.csv,line:4024|siz:SIZ_000551|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4024,t_prc_component_prices.csv,line:4025|siz:SIZ_000569|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4025,t_prc_component_prices.csv,line:4026|siz:SIZ_000512|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4026,t_prc_component_prices.csv,line:4027|siz:SIZ_000524|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4027,t_prc_component_prices.csv,line:4028|siz:SIZ_000552|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4028,t_prc_component_prices.csv,line:4029|siz:SIZ_000570|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4029,t_prc_component_prices.csv,line:4030|siz:SIZ_000513|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4030,t_prc_component_prices.csv,line:4031|siz:SIZ_000525|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4031,t_prc_component_prices.csv,line:4032|siz:SIZ_000554|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4032,t_prc_component_prices.csv,line:4033|siz:SIZ_000571|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4033,t_prc_component_prices.csv,line:4034|siz:SIZ_000514|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4034,t_prc_component_prices.csv,line:4035|siz:SIZ_000526|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4035,t_prc_component_prices.csv,line:4036|siz:SIZ_000555|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4036,t_prc_component_prices.csv,line:4037|siz:SIZ_000572|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4037,t_prc_component_prices.csv,line:4038|siz:SIZ_000515|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4038,t_prc_component_prices.csv,line:4039|siz:SIZ_000527|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4039,t_prc_component_prices.csv,line:4040|siz:SIZ_000556|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4040,t_prc_component_prices.csv,line:4041|siz:SIZ_000573|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4041,t_prc_component_prices.csv,line:4042|siz:SIZ_000516|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4042,t_prc_component_prices.csv,line:4043|siz:SIZ_000528|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4043,t_prc_component_prices.csv,line:4044|siz:SIZ_000557|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4044,t_prc_component_prices.csv,line:4045|siz:SIZ_000574|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4046,t_prc_component_prices.csv,line:4047|siz:SIZ_000529|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4047,t_prc_component_prices.csv,line:4048|siz:SIZ_000558|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4048,t_prc_component_prices.csv,line:4049|siz:SIZ_000575|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4049,t_prc_component_prices.csv,line:4050|siz:SIZ_000517|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4050,t_prc_component_prices.csv,line:4051|siz:SIZ_000530|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4051,t_prc_component_prices.csv,line:4052|siz:SIZ_000559|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4052,t_prc_component_prices.csv,line:4053|siz:SIZ_000576|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4053,t_prc_component_prices.csv,line:4054|siz:SIZ_000518|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4054,t_prc_component_prices.csv,line:4055|siz:SIZ_000531|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4055,t_prc_component_prices.csv,line:4056|siz:SIZ_000560|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4056,t_prc_component_prices.csv,line:4057|siz:SIZ_000577|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4057,t_prc_component_prices.csv,line:4058|siz:SIZ_000519|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4058,t_prc_component_prices.csv,line:4059|siz:SIZ_000532|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4059,t_prc_component_prices.csv,line:4060|siz:SIZ_000561|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4060,t_prc_component_prices.csv,line:4061|siz:SIZ_000578|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4061,t_prc_component_prices.csv,line:4062|siz:SIZ_000520|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4062,t_prc_component_prices.csv,line:4063|siz:SIZ_000533|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4063,t_prc_component_prices.csv,line:4064|siz:SIZ_000562|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4064,t_prc_component_prices.csv,line:4065|siz:SIZ_000579|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4065,t_prc_component_prices.csv,line:4066|siz:SIZ_000521|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4066,t_prc_component_prices.csv,line:4067|siz:SIZ_000534|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4067,t_prc_component_prices.csv,line:4068|siz:SIZ_000563|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4068,t_prc_component_prices.csv,line:4069|siz:SIZ_000580|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4069,t_prc_component_prices.csv,line:4070|siz:SIZ_000522|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4070,t_prc_component_prices.csv,line:4071|siz:SIZ_000535|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4071,t_prc_component_prices.csv,line:4072|siz:SIZ_000564|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4072,t_prc_component_prices.csv,line:4073|siz:SIZ_000581|comp:COMP_POSTER_ARTPRINT_PHOTO
02_component_prices.sql,price_insert,comp_price_id=4073,t_prc_component_prices.csv,line:4074|siz:SIZ_000511|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4074,t_prc_component_prices.csv,line:4075|siz:SIZ_000523|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4075,t_prc_component_prices.csv,line:4076|siz:SIZ_000536|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4076,t_prc_component_prices.csv,line:4077|siz:SIZ_000512|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4077,t_prc_component_prices.csv,line:4078|siz:SIZ_000524|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4078,t_prc_component_prices.csv,line:4079|siz:SIZ_000537|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4079,t_prc_component_prices.csv,line:4080|siz:SIZ_000513|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4080,t_prc_component_prices.csv,line:4081|siz:SIZ_000525|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4081,t_prc_component_prices.csv,line:4082|siz:SIZ_000538|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4082,t_prc_component_prices.csv,line:4083|siz:SIZ_000514|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4083,t_prc_component_prices.csv,line:4084|siz:SIZ_000526|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4085,t_prc_component_prices.csv,line:4086|siz:SIZ_000515|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4086,t_prc_component_prices.csv,line:4087|siz:SIZ_000527|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4087,t_prc_component_prices.csv,line:4088|siz:SIZ_000539|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4088,t_prc_component_prices.csv,line:4089|siz:SIZ_000516|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4089,t_prc_component_prices.csv,line:4090|siz:SIZ_000528|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4090,t_prc_component_prices.csv,line:4091|siz:SIZ_000540|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4092,t_prc_component_prices.csv,line:4093|siz:SIZ_000529|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4093,t_prc_component_prices.csv,line:4094|siz:SIZ_000541|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4094,t_prc_component_prices.csv,line:4095|siz:SIZ_000517|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4095,t_prc_component_prices.csv,line:4096|siz:SIZ_000530|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4096,t_prc_component_prices.csv,line:4097|siz:SIZ_000542|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4097,t_prc_component_prices.csv,line:4098|siz:SIZ_000518|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4098,t_prc_component_prices.csv,line:4099|siz:SIZ_000531|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4099,t_prc_component_prices.csv,line:4100|siz:SIZ_000543|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4100,t_prc_component_prices.csv,line:4101|siz:SIZ_000519|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4101,t_prc_component_prices.csv,line:4102|siz:SIZ_000532|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4102,t_prc_component_prices.csv,line:4103|siz:SIZ_000544|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4103,t_prc_component_prices.csv,line:4104|siz:SIZ_000520|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4104,t_prc_component_prices.csv,line:4105|siz:SIZ_000533|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4105,t_prc_component_prices.csv,line:4106|siz:SIZ_000545|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4106,t_prc_component_prices.csv,line:4107|siz:SIZ_000521|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4107,t_prc_component_prices.csv,line:4108|siz:SIZ_000534|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4108,t_prc_component_prices.csv,line:4109|siz:SIZ_000546|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4109,t_prc_component_prices.csv,line:4110|siz:SIZ_000522|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4110,t_prc_component_prices.csv,line:4111|siz:SIZ_000535|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4111,t_prc_component_prices.csv,line:4112|siz:SIZ_000547|comp:COMP_POSTER_ARTPAPER_MATTE
02_component_prices.sql,price_insert,comp_price_id=4112,t_prc_component_prices.csv,line:4113|siz:SIZ_000511|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4113,t_prc_component_prices.csv,line:4114|siz:SIZ_000523|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4114,t_prc_component_prices.csv,line:4115|siz:SIZ_000551|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4115,t_prc_component_prices.csv,line:4116|siz:SIZ_000569|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4116,t_prc_component_prices.csv,line:4117|siz:SIZ_000512|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4117,t_prc_component_prices.csv,line:4118|siz:SIZ_000524|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4118,t_prc_component_prices.csv,line:4119|siz:SIZ_000552|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4119,t_prc_component_prices.csv,line:4120|siz:SIZ_000570|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4120,t_prc_component_prices.csv,line:4121|siz:SIZ_000513|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4121,t_prc_component_prices.csv,line:4122|siz:SIZ_000525|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4122,t_prc_component_prices.csv,line:4123|siz:SIZ_000554|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4123,t_prc_component_prices.csv,line:4124|siz:SIZ_000571|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4124,t_prc_component_prices.csv,line:4125|siz:SIZ_000514|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4125,t_prc_component_prices.csv,line:4126|siz:SIZ_000526|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4126,t_prc_component_prices.csv,line:4127|siz:SIZ_000555|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4127,t_prc_component_prices.csv,line:4128|siz:SIZ_000572|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4128,t_prc_component_prices.csv,line:4129|siz:SIZ_000515|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4129,t_prc_component_prices.csv,line:4130|siz:SIZ_000527|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4130,t_prc_component_prices.csv,line:4131|siz:SIZ_000556|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4131,t_prc_component_prices.csv,line:4132|siz:SIZ_000573|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4132,t_prc_component_prices.csv,line:4133|siz:SIZ_000516|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4133,t_prc_component_prices.csv,line:4134|siz:SIZ_000528|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4134,t_prc_component_prices.csv,line:4135|siz:SIZ_000557|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4135,t_prc_component_prices.csv,line:4136|siz:SIZ_000574|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4137,t_prc_component_prices.csv,line:4138|siz:SIZ_000529|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4138,t_prc_component_prices.csv,line:4139|siz:SIZ_000558|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4139,t_prc_component_prices.csv,line:4140|siz:SIZ_000575|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4140,t_prc_component_prices.csv,line:4141|siz:SIZ_000517|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4141,t_prc_component_prices.csv,line:4142|siz:SIZ_000530|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4142,t_prc_component_prices.csv,line:4143|siz:SIZ_000559|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4143,t_prc_component_prices.csv,line:4144|siz:SIZ_000576|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4144,t_prc_component_prices.csv,line:4145|siz:SIZ_000518|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4145,t_prc_component_prices.csv,line:4146|siz:SIZ_000531|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4146,t_prc_component_prices.csv,line:4147|siz:SIZ_000560|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4147,t_prc_component_prices.csv,line:4148|siz:SIZ_000577|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4148,t_prc_component_prices.csv,line:4149|siz:SIZ_000519|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4149,t_prc_component_prices.csv,line:4150|siz:SIZ_000532|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4150,t_prc_component_prices.csv,line:4151|siz:SIZ_000561|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4151,t_prc_component_prices.csv,line:4152|siz:SIZ_000578|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4152,t_prc_component_prices.csv,line:4153|siz:SIZ_000520|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4153,t_prc_component_prices.csv,line:4154|siz:SIZ_000533|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4154,t_prc_component_prices.csv,line:4155|siz:SIZ_000562|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4155,t_prc_component_prices.csv,line:4156|siz:SIZ_000579|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4156,t_prc_component_prices.csv,line:4157|siz:SIZ_000521|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4157,t_prc_component_prices.csv,line:4158|siz:SIZ_000534|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4158,t_prc_component_prices.csv,line:4159|siz:SIZ_000563|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4159,t_prc_component_prices.csv,line:4160|siz:SIZ_000580|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4160,t_prc_component_prices.csv,line:4161|siz:SIZ_000522|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4161,t_prc_component_prices.csv,line:4162|siz:SIZ_000535|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4162,t_prc_component_prices.csv,line:4163|siz:SIZ_000564|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4163,t_prc_component_prices.csv,line:4164|siz:SIZ_000581|comp:COMP_POSTER_WATERPROOF_PET
02_component_prices.sql,price_insert,comp_price_id=4164,t_prc_component_prices.csv,line:4165|siz:SIZ_000511|comp:COMP_POSTER_ADH_WATERPROOF_PVC
02_component_prices.sql,price_insert,comp_price_id=4165,t_prc_component_prices.csv,line:4166|siz:SIZ_000523|comp:COMP_POSTER_ADH_WATERPROOF_PVC
02_component_prices.sql,price_insert,comp_price_id=4166,t_prc_component_prices.csv,line:4167|siz:SIZ_000551|comp:COMP_POSTER_ADH_WATERPROOF_PVC
02_component_prices.sql,price_insert,comp_price_id=4167,t_prc_component_prices.csv,line:4168|siz:SIZ_000569|comp:COMP_POSTER_ADH_WATERPROOF_PVC
02_component_prices.sql,price_insert,comp_price_id=4168,t_prc_component_prices.csv,line:4169|siz:SIZ_000512|comp:COMP_POSTER_ADH_WATERPROOF_PVC
02_component_prices.sql,price_insert,comp_price_id=4169,t_prc_component_prices.csv,line:4170|siz:SIZ_000524|comp:COMP_POSTER_ADH_WATERPROOF_PVC
02_component_prices.sql,price_insert,comp_price_id=4170,t_prc_component_prices.csv,line:4171|siz:SIZ_000552|comp:COMP_POSTER_ADH_WATERPROOF_PVC
02_component_prices.sql,price_insert,comp_price_id=4171,t_prc_component_prices.csv,line:4172|siz:SIZ_000570|comp:COMP_POSTER_ADH_WATERPROOF_PVC
02_component_prices.sql,price_insert,comp_price_id=4172,t_prc_component_prices.csv,line:4173|siz:SIZ_000513|comp:COMP_POSTER_ADH_WATERPROOF_PVC
