comp_price_id,comp_cd,apply_ymd,siz_cd,clr_cd,mat_cd,coat_side_cnt,bdl_qty,min_qty,unit_price,note
332,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_000499,,,,,15,2700,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥15 (별색=공정,clr=NULL)"
333,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_000499,,,,,15,1500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥15 (별색=공정,clr=NULL)"
334,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_000499,,,,,15,3000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥15 (별색=공정,clr=NULL)"
335,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_000499,,,,,15,1500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥15 (별색=공정,clr=NULL)"
336,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_000499,,,,,15,3000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥15 (별색=공정,clr=NULL)"
337,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_000499,,,,,15,1500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥15 (별색=공정,clr=NULL)"
338,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_000499,,,,,15,3000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥15 (별색=공정,clr=NULL)"
339,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000002,,,,20,400,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥20 (별색=공정,clr=NULL)"
340,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000002,,,,20,800,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥20 (별색=공정,clr=NULL)"
341,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000005,,,,20,850,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥20 (별색=공정,clr=NULL)"
342,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000005,,,,20,1700,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥20 (별색=공정,clr=NULL)"
343,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_000499,,,,,20,1300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥20 (별색=공정,clr=NULL)"
344,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_000499,,,,,20,2600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥20 (별색=공정,clr=NULL)"
345,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_000499,,,,,20,1300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥20 (별색=공정,clr=NULL)"
346,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_000499,,,,,20,2600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥20 (별색=공정,clr=NULL)"
347,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_000499,,,,,20,1450,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥20 (별색=공정,clr=NULL)"
348,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_000499,,,,,20,2900,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥20 (별색=공정,clr=NULL)"
349,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_000499,,,,,20,1450,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥20 (별색=공정,clr=NULL)"
350,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_000499,,,,,20,2900,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥20 (별색=공정,clr=NULL)"
351,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_000499,,,,,20,1450,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥20 (별색=공정,clr=NULL)"
352,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_000499,,,,,20,2900,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥20 (별색=공정,clr=NULL)"
353,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000002,,,,25,350,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥25 (별색=공정,clr=NULL)"
354,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000002,,,,25,700,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥25 (별색=공정,clr=NULL)"
355,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000005,,,,25,800,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥25 (별색=공정,clr=NULL)"
356,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000005,,,,25,1600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥25 (별색=공정,clr=NULL)"
357,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_000499,,,,,25,1250,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥25 (별색=공정,clr=NULL)"
358,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_000499,,,,,25,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥25 (별색=공정,clr=NULL)"
359,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_000499,,,,,25,1250,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥25 (별색=공정,clr=NULL)"
360,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_000499,,,,,25,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥25 (별색=공정,clr=NULL)"
361,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_000499,,,,,25,1400,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥25 (별색=공정,clr=NULL)"
362,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_000499,,,,,25,2800,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥25 (별색=공정,clr=NULL)"
363,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_000499,,,,,25,1400,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥25 (별색=공정,clr=NULL)"
364,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_000499,,,,,25,2800,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥25 (별색=공정,clr=NULL)"
365,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_000499,,,,,25,1400,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥25 (별색=공정,clr=NULL)"
366,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_000499,,,,,25,2800,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥25 (별색=공정,clr=NULL)"
367,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000002,,,,30,300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥30 (별색=공정,clr=NULL)"
368,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000002,,,,30,600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥30 (별색=공정,clr=NULL)"
369,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000005,,,,30,750,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥30 (별색=공정,clr=NULL)"
370,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000005,,,,30,1500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥30 (별색=공정,clr=NULL)"
371,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_000499,,,,,30,1200,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥30 (별색=공정,clr=NULL)"
372,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_000499,,,,,30,2400,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥30 (별색=공정,clr=NULL)"
373,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_000499,,,,,30,1200,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥30 (별색=공정,clr=NULL)"
374,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_000499,,,,,30,2400,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥30 (별색=공정,clr=NULL)"
375,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_000499,,,,,30,1350,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥30 (별색=공정,clr=NULL)"
376,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_000499,,,,,30,2700,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥30 (별색=공정,clr=NULL)"
377,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_000499,,,,,30,1350,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥30 (별색=공정,clr=NULL)"
378,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_000499,,,,,30,2700,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥30 (별색=공정,clr=NULL)"
379,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_000499,,,,,30,1350,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥30 (별색=공정,clr=NULL)"
380,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_000499,,,,,30,2700,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥30 (별색=공정,clr=NULL)"
381,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000002,,,,35,280,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥35 (별색=공정,clr=NULL)"
382,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000002,,,,35,560,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥35 (별색=공정,clr=NULL)"
383,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000005,,,,35,700,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥35 (별색=공정,clr=NULL)"
384,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000005,,,,35,1400,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥35 (별색=공정,clr=NULL)"
385,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_000499,,,,,35,1150,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥35 (별색=공정,clr=NULL)"
386,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_000499,,,,,35,2300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥35 (별색=공정,clr=NULL)"
387,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_000499,,,,,35,1150,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥35 (별색=공정,clr=NULL)"
388,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_000499,,,,,35,2300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥35 (별색=공정,clr=NULL)"
389,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_000499,,,,,35,1300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥35 (별색=공정,clr=NULL)"
390,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_000499,,,,,35,2600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥35 (별색=공정,clr=NULL)"
391,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_000499,,,,,35,1300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥35 (별색=공정,clr=NULL)"
392,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_000499,,,,,35,2600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥35 (별색=공정,clr=NULL)"
393,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_000499,,,,,35,1300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥35 (별색=공정,clr=NULL)"
394,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_000499,,,,,35,2600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥35 (별색=공정,clr=NULL)"
395,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000002,,,,40,250,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥40 (별색=공정,clr=NULL)"
396,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000002,,,,40,500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥40 (별색=공정,clr=NULL)"
397,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000005,,,,40,650,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥40 (별색=공정,clr=NULL)"
398,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000005,,,,40,1300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥40 (별색=공정,clr=NULL)"
399,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_000499,,,,,40,1100,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥40 (별색=공정,clr=NULL)"
400,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_000499,,,,,40,2200,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥40 (별색=공정,clr=NULL)"
401,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_000499,,,,,40,1100,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥40 (별색=공정,clr=NULL)"
402,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_000499,,,,,40,2200,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥40 (별색=공정,clr=NULL)"
403,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_000499,,,,,40,1250,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥40 (별색=공정,clr=NULL)"
404,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_000499,,,,,40,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥40 (별색=공정,clr=NULL)"
405,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_000499,,,,,40,1250,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥40 (별색=공정,clr=NULL)"
406,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_000499,,,,,40,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥40 (별색=공정,clr=NULL)"
407,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_000499,,,,,40,1250,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥40 (별색=공정,clr=NULL)"
408,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_000499,,,,,40,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥40 (별색=공정,clr=NULL)"
409,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000002,,,,45,250,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥45 (별색=공정,clr=NULL)"
410,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000002,,,,45,500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥45 (별색=공정,clr=NULL)"
411,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000005,,,,45,600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥45 (별색=공정,clr=NULL)"
412,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000005,,,,45,1200,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥45 (별색=공정,clr=NULL)"
413,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_000499,,,,,45,1050,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥45 (별색=공정,clr=NULL)"
414,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_000499,,,,,45,2100,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥45 (별색=공정,clr=NULL)"
415,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_000499,,,,,45,1050,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥45 (별색=공정,clr=NULL)"
416,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_000499,,,,,45,2100,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥45 (별색=공정,clr=NULL)"
417,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_000499,,,,,45,1200,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥45 (별색=공정,clr=NULL)"
418,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_000499,,,,,45,2400,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥45 (별색=공정,clr=NULL)"
419,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_000499,,,,,45,1200,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥45 (별색=공정,clr=NULL)"
420,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_000499,,,,,45,2400,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥45 (별색=공정,clr=NULL)"
421,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_000499,,,,,45,1200,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥45 (별색=공정,clr=NULL)"
422,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_000499,,,,,45,2400,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥45 (별색=공정,clr=NULL)"
423,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000002,,,,50,250,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥50 (별색=공정,clr=NULL)"
424,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000002,,,,50,500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥50 (별색=공정,clr=NULL)"
425,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000005,,,,50,550,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥50 (별색=공정,clr=NULL)"
426,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000005,,,,50,1100,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥50 (별색=공정,clr=NULL)"
427,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_000499,,,,,50,1000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥50 (별색=공정,clr=NULL)"
428,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_000499,,,,,50,2000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥50 (별색=공정,clr=NULL)"
429,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_000499,,,,,50,1000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥50 (별색=공정,clr=NULL)"
430,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_000499,,,,,50,2000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥50 (별색=공정,clr=NULL)"
431,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_000499,,,,,50,1150,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥50 (별색=공정,clr=NULL)"
432,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_000499,,,,,50,2300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥50 (별색=공정,clr=NULL)"
433,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_000499,,,,,50,1150,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥50 (별색=공정,clr=NULL)"
434,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_000499,,,,,50,2300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥50 (별색=공정,clr=NULL)"
435,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_000499,,,,,50,1150,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥50 (별색=공정,clr=NULL)"
