sql_stmt_seq,target_table,conflict_key,source_csv_row
774,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row775
775,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row776
776,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row777
777,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row778
778,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row779
779,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row780
780,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row781
781,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row782
782,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row783
783,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row784
784,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row785
785,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row786
786,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row787
787,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row788
788,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row789
789,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row790
790,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row791
791,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row792
792,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row793
793,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row794
794,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row795
795,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row796
796,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row797
797,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row798
798,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row799
799,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row800
800,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row801
801,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row802
802,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row803
803,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row804
804,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row805
805,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row806
806,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row807
807,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row808
808,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row809
809,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row810
810,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row811
811,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row812
812,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row813
813,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row814
814,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row815
815,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row816
816,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row817
817,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row818
818,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row819
819,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row820
820,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row821
821,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row822
822,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row823
823,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row824
824,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row825
825,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row826
826,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row827
827,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row828
828,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row829
829,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row830
830,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row831
831,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row832
832,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row833
833,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row834
834,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row835
835,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row836
836,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row837
837,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row838
838,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row839
839,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row840
840,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row841
841,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row842
842,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row843
843,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row844
844,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row845
845,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row846
846,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row847
847,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row848
848,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row849
849,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row850
850,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row851
851,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row852
852,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row853
853,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row854
854,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row855
855,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row856
856,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row857
857,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row858
858,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row859
859,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row860
860,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row861
861,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row862
862,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row863
863,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row864
864,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row865
865,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row866
866,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row867
867,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row868
868,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row869
869,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row870
870,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row871
871,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row872
872,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row873
873,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row874
874,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row875
875,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row876
876,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row877
877,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row878
878,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row879
879,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row880
880,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row881
881,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row882
882,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row883
883,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row884
884,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row885
885,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row886
886,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row887
887,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row888
888,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row889
889,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row890
890,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row891
891,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row892
892,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row893
893,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row894
894,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row895
895,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row896
896,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row897
897,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row898
898,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row899
899,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row900
900,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row901
901,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row902
902,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row903
903,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row904
904,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row905
905,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row906
906,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row907
907,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row908
908,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row909
909,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row910
910,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row911
911,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row912
912,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row913
913,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row914
914,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row915
915,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row916
916,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row917
917,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row918
918,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row919
919,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row920
920,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row921
921,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row922
922,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row923
923,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row924
924,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row925
925,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row926
926,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row927
927,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row928
928,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row929
929,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row930
930,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row931
931,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row932
932,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row933
933,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row934
934,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row935
935,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row936
936,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row937
937,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row938
938,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row939
939,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row940
940,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row941
941,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row942
942,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row943
943,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row944
944,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row945
945,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row946
946,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row947
947,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row948
948,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row949
949,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row950
950,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row951
951,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row952
952,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row953
953,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row954
954,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row955
955,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row956
956,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row957
957,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row958
958,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row959
959,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row960
960,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row961
961,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row962
962,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row963
963,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row964
964,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row965
965,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row966
966,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row967
967,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row968
968,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row969
969,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row970
970,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row971
971,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row972
972,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row973
973,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row974
974,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row975
975,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row976
976,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row977
977,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row978
978,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row979
979,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row980
980,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row981
981,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row982
982,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row983
983,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row984
984,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row985
985,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row986
986,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row987
987,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row988
988,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row989
989,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row990
990,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row991
991,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row992
992,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row993
993,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row994
994,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row995
995,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row996
996,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row997
997,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row998
998,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row999
999,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1000
1000,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1001
1001,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1002
1002,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1003
1003,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1004
1004,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1005
1005,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1006
1006,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1007
1007,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1008
1008,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1009
1009,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1010
1010,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1011
1011,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1012
1012,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1013
1013,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1014
1014,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1015
1015,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1016
1016,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1017
1017,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1018
1018,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1019
1019,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1020
1020,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1021
1021,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1022
1022,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1023
1023,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1024
1024,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1025
1025,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1026
1026,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1027
1027,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1028
1028,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1029
1029,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1030
1030,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1031
1031,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1032
1032,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1033
1033,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1034
1034,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1035
1035,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1036
1036,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1037
1037,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1038
1038,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1039
1039,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1040
1040,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1041
1041,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1042
1042,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1043
1043,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1044
1044,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1045
1045,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1046
1046,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1047
1047,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1048
1048,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1049
1049,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1050
1050,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1051
1051,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1052
1052,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1053
1053,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1054
1054,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1055
1055,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1056
1056,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1057
1057,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1058
1058,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1059
1059,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1060
1060,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1061
1061,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1062
1062,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1063
1063,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1064
1064,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1065
1065,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1066
1066,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1067
1067,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1068
1068,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1069
1069,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1070
1070,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1071
1071,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1072
1072,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1073
1073,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1074
1074,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1075
1075,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1076
1076,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1077
1077,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1078
1078,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1079
1079,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1080
1080,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1081
1081,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1082
1082,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1083
1083,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1084
1084,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1085
1085,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1086
1086,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1087
1087,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1088
1088,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1089
1089,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1090
1090,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1091
1091,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1092
1092,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1093
1093,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1094
1094,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1095
1095,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1096
1096,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1097
1097,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1098
1098,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1099
1099,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1100
1100,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1101
1101,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1102
1102,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1103
1103,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1104
1104,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1105
1105,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1106
1106,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1107
1107,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1108
1108,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1109
1109,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1110
1110,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1111
1111,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1112
1112,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1113
1113,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1114
1114,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1115
1115,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1116
1116,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1117
1117,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1118
1118,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1119
1119,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1120
1120,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1121
1121,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1122
1122,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1123
1123,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1124
1124,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1125
1125,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1126
1126,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1127
1127,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1128
1128,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1129
1129,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1130
1130,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1131
1131,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1132
1132,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1133
1133,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1134
1134,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1135
1135,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1136
1136,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1137
1137,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1138
1138,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1139
1139,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1140
1140,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1141
1141,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1142
1142,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1143
1143,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1144
1144,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1145
1145,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1146
1146,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1147
1147,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1148
1148,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1149
1149,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1150
1150,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1151
1151,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1152
1152,t_prc_component_prices,(comp_price_id),04_prc_component_prices.csv:row1153
