적용일	공정	가로 (mm)	세로 (mm)	수량(이상)	고정	비고
2026-06-01	PROC_000161	20	10	2000	71900.00	소형 박가공비 등급A·가로20이하×세로10이하·수량2000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	40	2000	113900.00	소형 박가공비 등급B·가로20이하×세로40이하·수량2000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	10	2000	71900.00	소형 박가공비 등급A·가로10이하×세로10이하·수량2000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	20	2000	71900.00	소형 박가공비 등급A·가로10이하×세로20이하·수량2000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	20	2000	113900.00	소형 박가공비 등급B·가로40이하×세로20이하·수량2000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	80	2000	176000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량2000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	80	2000	155900.00	소형 박가공비 등급D·가로20이하×세로80이하·수량2000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	20	2000	71900.00	소형 박가공비 등급A·가로20이하×세로20이하·수량2000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	60	2000	176000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량2000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	10	2000	71900.00	소형 박가공비 등급A·가로40이하×세로10이하·수량2000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	40	3000	103900.00	소형 박가공비 등급A·가로10이하×세로40이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	20	3000	103900.00	소형 박가공비 등급A·가로10이하×세로20이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	60	3000	166900.00	소형 박가공비 등급B·가로10이하×세로60이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	80	3000	197000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	10	3000	103900.00	소형 박가공비 등급A·가로20이하×세로10이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	20	3000	103900.00	소형 박가공비 등급A·가로20이하×세로20이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	80	3000	260000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	40	3000	166900.00	소형 박가공비 등급B·가로20이하×세로40이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	60	3000	197000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	80	3000	229900.00	소형 박가공비 등급D·가로20이하×세로80이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	10	3000	103900.00	소형 박가공비 등급A·가로40이하×세로10이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	20	3000	166900.00	소형 박가공비 등급B·가로40이하×세로20이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	40	3000	229900.00	소형 박가공비 등급D·가로40이하×세로40이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	60	3000	260000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	10	3000	103900.00	소형 박가공비 등급A·가로10이하×세로10이하·수량3000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	80	4000	344000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	40	4000	135900.00	소형 박가공비 등급A·가로10이하×세로40이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	10	4000	135900.00	소형 박가공비 등급A·가로10이하×세로10이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	40	4000	219900.00	소형 박가공비 등급B·가로20이하×세로40이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	80	4000	303900.00	소형 박가공비 등급D·가로20이하×세로80이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	10	4000	135900.00	소형 박가공비 등급A·가로20이하×세로10이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	40	4000	303900.00	소형 박가공비 등급D·가로40이하×세로40이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	60	4000	260000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	20	4000	135900.00	소형 박가공비 등급A·가로10이하×세로20이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	20	4000	135900.00	소형 박가공비 등급A·가로20이하×세로20이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	80	4000	260000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	10	4000	135900.00	소형 박가공비 등급A·가로40이하×세로10이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	60	4000	344000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	20	4000	219900.00	소형 박가공비 등급B·가로40이하×세로20이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	60	4000	219900.00	소형 박가공비 등급B·가로10이하×세로60이하·수량4000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	80	5000	323000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	10	5000	167900.00	소형 박가공비 등급A·가로20이하×세로10이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	40	5000	167900.00	소형 박가공비 등급A·가로10이하×세로40이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	80	5000	377900.00	소형 박가공비 등급D·가로20이하×세로80이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	60	5000	428000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	60	5000	323000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	80	5000	428000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	40	5000	272900.00	소형 박가공비 등급B·가로20이하×세로40이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	60	5000	272900.00	소형 박가공비 등급B·가로10이하×세로60이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	40	5000	377900.00	소형 박가공비 등급D·가로40이하×세로40이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	10	5000	167900.00	소형 박가공비 등급A·가로10이하×세로10이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	20	5000	167900.00	소형 박가공비 등급A·가로20이하×세로20이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	10	5000	167900.00	소형 박가공비 등급A·가로40이하×세로10이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	20	5000	167900.00	소형 박가공비 등급A·가로10이하×세로20이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	20	5000	272900.00	소형 박가공비 등급B·가로40이하×세로20이하·수량5000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	40	6000	199900.00	소형 박가공비 등급A·가로10이하×세로40이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	80	6000	451900.00	소형 박가공비 등급D·가로20이하×세로80이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	80	6000	512000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	40	6000	325900.00	소형 박가공비 등급B·가로20이하×세로40이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	20	6000	199900.00	소형 박가공비 등급A·가로20이하×세로20이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	10	6000	199900.00	소형 박가공비 등급A·가로40이하×세로10이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	10	6000	199900.00	소형 박가공비 등급A·가로20이하×세로10이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	20	6000	325900.00	소형 박가공비 등급B·가로40이하×세로20이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	80	6000	386000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	40	6000	451900.00	소형 박가공비 등급D·가로40이하×세로40이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	60	6000	325900.00	소형 박가공비 등급B·가로10이하×세로60이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	10	6000	199900.00	소형 박가공비 등급A·가로10이하×세로10이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	60	6000	512000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	20	6000	199900.00	소형 박가공비 등급A·가로10이하×세로20이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	60	6000	386000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	40	7000	378900.00	소형 박가공비 등급B·가로20이하×세로40이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	20	7000	231900.00	소형 박가공비 등급A·가로20이하×세로20이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	60	7000	596000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	20	7000	378900.00	소형 박가공비 등급B·가로40이하×세로20이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	40	7000	231900.00	소형 박가공비 등급A·가로10이하×세로40이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	40	7000	525900.00	소형 박가공비 등급D·가로40이하×세로40이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	80	7000	449000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	80	7000	596000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	10	7000	231900.00	소형 박가공비 등급A·가로40이하×세로10이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	10	7000	231900.00	소형 박가공비 등급A·가로10이하×세로10이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	60	7000	378900.00	소형 박가공비 등급B·가로10이하×세로60이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	10	7000	231900.00	소형 박가공비 등급A·가로20이하×세로10이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	60	7000	449000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	20	7000	231900.00	소형 박가공비 등급A·가로10이하×세로20이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	80	7000	525900.00	소형 박가공비 등급D·가로20이하×세로80이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	20	8000	263900.00	소형 박가공비 등급A·가로10이하×세로20이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	40	8000	263900.00	소형 박가공비 등급A·가로10이하×세로40이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	10	8000	263900.00	소형 박가공비 등급A·가로10이하×세로10이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	80	8000	599900.00	소형 박가공비 등급D·가로20이하×세로80이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	60	8000	680000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	40	8000	431900.00	소형 박가공비 등급B·가로20이하×세로40이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	10	8000	263900.00	소형 박가공비 등급A·가로40이하×세로10이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	60	8000	431900.00	소형 박가공비 등급B·가로10이하×세로60이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	20	8000	263900.00	소형 박가공비 등급A·가로20이하×세로20이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	60	8000	512000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	40	8000	599900.00	소형 박가공비 등급D·가로40이하×세로40이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	10	8000	263900.00	소형 박가공비 등급A·가로20이하×세로10이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	80	8000	680000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	20	8000	431900.00	소형 박가공비 등급B·가로40이하×세로20이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	80	8000	512000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	60	9000	484900.00	소형 박가공비 등급B·가로10이하×세로60이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	40	9000	484900.00	소형 박가공비 등급B·가로20이하×세로40이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	20	9000	484900.00	소형 박가공비 등급B·가로40이하×세로20이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	80	9000	575000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	20	9000	295900.00	소형 박가공비 등급A·가로20이하×세로20이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	40	9000	673900.00	소형 박가공비 등급D·가로40이하×세로40이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	80	9000	764000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	60	9000	575000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	40	9000	295900.00	소형 박가공비 등급A·가로10이하×세로40이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	80	9000	673900.00	소형 박가공비 등급D·가로20이하×세로80이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	60	9000	764000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	10	9000	295900.00	소형 박가공비 등급A·가로10이하×세로10이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	20	9000	295900.00	소형 박가공비 등급A·가로10이하×세로20이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	10	9000	295900.00	소형 박가공비 등급A·가로20이하×세로10이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	10	9000	295900.00	소형 박가공비 등급A·가로40이하×세로10이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	60	10000	638000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	20	10000	327900.00	소형 박가공비 등급A·가로10이하×세로20이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	80	10000	638000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	40	10000	327900.00	소형 박가공비 등급A·가로10이하×세로40이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	80	10000	747900.00	소형 박가공비 등급D·가로20이하×세로80이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	20	10000	327900.00	소형 박가공비 등급A·가로20이하×세로20이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	10	10000	327900.00	소형 박가공비 등급A·가로40이하×세로10이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	40	10000	747900.00	소형 박가공비 등급D·가로40이하×세로40이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	60	10000	537900.00	소형 박가공비 등급B·가로10이하×세로60이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	10	10	10000	327900.00	소형 박가공비 등급A·가로10이하×세로10이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	10	10000	327900.00	소형 박가공비 등급A·가로20이하×세로10이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	60	10000	848000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	80	10000	848000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	40	20	10000	537900.00	소형 박가공비 등급B·가로40이하×세로20이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000161	20	40	10000	537900.00	소형 박가공비 등급B·가로20이하×세로40이하·수량10000이상 (flatten·grade=추적)
