적용일	공정	가로 (mm)	세로 (mm)	수량(이상)	고정	비고
2026-06-01	PROC_000159	20	80	6000	302000.00	소형 박가공비 등급D·가로20이하×세로80이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	20	6000	218000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	60	6000	218000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	60	6000	260000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	10	6000	134000.00	소형 박가공비 등급A·가로20이하×세로10이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	40	6000	218000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	10	6000	134000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	40	6000	302000.00	소형 박가공비 등급D·가로40이하×세로40이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	10	6000	134000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	80	6000	260000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	80	6000	344000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	20	6000	134000.00	소형 박가공비 등급A·가로10이하×세로20이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	60	6000	344000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	40	6000	134000.00	소형 박가공비 등급A·가로10이하×세로40이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	20	6000	134000.00	소형 박가공비 등급A·가로20이하×세로20이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	40	7000	253000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	60	7000	302000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	80	7000	302000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	40	7000	351000.00	소형 박가공비 등급D·가로40이하×세로40이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	80	7000	351000.00	소형 박가공비 등급D·가로20이하×세로80이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	10	7000	155000.00	소형 박가공비 등급A·가로20이하×세로10이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	60	7000	253000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	80	7000	400000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	20	7000	155000.00	소형 박가공비 등급A·가로20이하×세로20이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	20	7000	253000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	10	7000	155000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	10	7000	155000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	60	7000	400000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	40	7000	155000.00	소형 박가공비 등급A·가로10이하×세로40이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	20	7000	155000.00	소형 박가공비 등급A·가로10이하×세로20이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	10	8000	176000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	40	8000	176000.00	소형 박가공비 등급A·가로10이하×세로40이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	60	8000	288000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	20	8000	288000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	20	8000	176000.00	소형 박가공비 등급A·가로10이하×세로20이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	10	8000	176000.00	소형 박가공비 등급A·가로20이하×세로10이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	60	8000	344000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	40	8000	400000.00	소형 박가공비 등급D·가로40이하×세로40이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	80	8000	344000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	10	8000	176000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	40	8000	288000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	60	8000	456000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	20	8000	176000.00	소형 박가공비 등급A·가로20이하×세로20이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	80	8000	456000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	80	8000	400000.00	소형 박가공비 등급D·가로20이하×세로80이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	60	9000	512000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	10	9000	197000.00	소형 박가공비 등급A·가로20이하×세로10이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	40	9000	323000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	80	9000	449000.00	소형 박가공비 등급D·가로20이하×세로80이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	60	9000	386000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	20	9000	197000.00	소형 박가공비 등급A·가로10이하×세로20이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	10	9000	197000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	20	9000	323000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	20	9000	197000.00	소형 박가공비 등급A·가로20이하×세로20이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	60	9000	323000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	80	9000	512000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	40	9000	197000.00	소형 박가공비 등급A·가로10이하×세로40이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	40	9000	449000.00	소형 박가공비 등급D·가로40이하×세로40이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	80	9000	386000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	10	9000	197000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	80	10000	428000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	40	10000	218000.00	소형 박가공비 등급A·가로10이하×세로40이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	40	10000	358000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	20	10000	218000.00	소형 박가공비 등급A·가로20이하×세로20이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	10	10000	218000.00	소형 박가공비 등급A·가로20이하×세로10이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	60	10000	358000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	10	10000	218000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	10	10000	218000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	40	10000	498000.00	소형 박가공비 등급D·가로40이하×세로40이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	80	10000	568000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	80	10000	498000.00	소형 박가공비 등급D·가로20이하×세로80이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	60	10000	568000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	10	20	10000	218000.00	소형 박가공비 등급A·가로10이하×세로20이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	20	60	10000	428000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000159	40	20	10000	358000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	80	200	16400.00	소형 박가공비 등급C·가로10이하×세로80이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	10	200	12200.00	소형 박가공비 등급A·가로40이하×세로10이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	60	200	16400.00	소형 박가공비 등급C·가로20이하×세로60이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	20	200	12200.00	소형 박가공비 등급A·가로10이하×세로20이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	40	200	12200.00	소형 박가공비 등급A·가로10이하×세로40이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	20	200	12200.00	소형 박가공비 등급A·가로20이하×세로20이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	10	200	12200.00	소형 박가공비 등급A·가로10이하×세로10이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	80	200	17800.00	소형 박가공비 등급D·가로20이하×세로80이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	80	200	19200.00	소형 박가공비 등급E·가로40이하×세로80이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	60	200	19200.00	소형 박가공비 등급E·가로40이하×세로60이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	60	200	15000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	10	200	12200.00	소형 박가공비 등급A·가로20이하×세로10이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	40	200	15000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	40	200	17800.00	소형 박가공비 등급D·가로40이하×세로40이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	20	200	15000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	40	300	22700.00	소형 박가공비 등급D·가로40이하×세로40이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	10	300	14300.00	소형 박가공비 등급A·가로10이하×세로10이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	20	300	14300.00	소형 박가공비 등급A·가로10이하×세로20이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	40	300	14300.00	소형 박가공비 등급A·가로10이하×세로40이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	60	300	18500.00	소형 박가공비 등급B·가로10이하×세로60이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	80	300	20600.00	소형 박가공비 등급C·가로10이하×세로80이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	10	300	14300.00	소형 박가공비 등급A·가로20이하×세로10이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	20	300	14300.00	소형 박가공비 등급A·가로20이하×세로20이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	40	300	18500.00	소형 박가공비 등급B·가로20이하×세로40이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	60	300	20600.00	소형 박가공비 등급C·가로20이하×세로60이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	80	300	22700.00	소형 박가공비 등급D·가로20이하×세로80이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	10	300	14300.00	소형 박가공비 등급A·가로40이하×세로10이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	20	300	18500.00	소형 박가공비 등급B·가로40이하×세로20이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	60	300	24800.00	소형 박가공비 등급E·가로40이하×세로60이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	80	300	24800.00	소형 박가공비 등급E·가로40이하×세로80이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	10	400	16400.00	소형 박가공비 등급A·가로20이하×세로10이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	10	400	16400.00	소형 박가공비 등급A·가로40이하×세로10이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	40	400	16400.00	소형 박가공비 등급A·가로10이하×세로40이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	20	400	22000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	20	400	16400.00	소형 박가공비 등급A·가로10이하×세로20이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	80	400	27600.00	소형 박가공비 등급D·가로20이하×세로80이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	80	400	30400.00	소형 박가공비 등급E·가로40이하×세로80이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	10	400	16400.00	소형 박가공비 등급A·가로10이하×세로10이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	40	400	27600.00	소형 박가공비 등급D·가로40이하×세로40이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	80	400	24800.00	소형 박가공비 등급C·가로10이하×세로80이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	40	400	22000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	60	400	22000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	60	400	24800.00	소형 박가공비 등급C·가로20이하×세로60이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	20	400	16400.00	소형 박가공비 등급A·가로20이하×세로20이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	60	400	30400.00	소형 박가공비 등급E·가로40이하×세로60이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	10	500	18500.00	소형 박가공비 등급A·가로10이하×세로10이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	20	500	18500.00	소형 박가공비 등급A·가로20이하×세로20이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	60	500	29000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	60	500	36000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	10	500	18500.00	소형 박가공비 등급A·가로20이하×세로10이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	40	500	32500.00	소형 박가공비 등급D·가로40이하×세로40이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	10	500	18500.00	소형 박가공비 등급A·가로40이하×세로10이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	20	500	25500.00	소형 박가공비 등급B·가로40이하×세로20이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	40	500	18500.00	소형 박가공비 등급A·가로10이하×세로40이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	40	500	25500.00	소형 박가공비 등급B·가로20이하×세로40이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	20	500	18500.00	소형 박가공비 등급A·가로10이하×세로20이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	80	500	36000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	80	500	29000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	80	500	32500.00	소형 박가공비 등급D·가로20이하×세로80이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	60	500	25500.00	소형 박가공비 등급B·가로10이하×세로60이하·수량500이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	10	600	20600.00	소형 박가공비 등급A·가로10이하×세로10이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	20	600	20600.00	소형 박가공비 등급A·가로20이하×세로20이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	40	600	20600.00	소형 박가공비 등급A·가로10이하×세로40이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	10	600	20600.00	소형 박가공비 등급A·가로40이하×세로10이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	60	600	33200.00	소형 박가공비 등급C·가로20이하×세로60이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	60	600	29000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	80	600	37400.00	소형 박가공비 등급D·가로20이하×세로80이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	60	600	41600.00	소형 박가공비 등급E·가로40이하×세로60이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	20	600	20600.00	소형 박가공비 등급A·가로10이하×세로20이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	80	600	33200.00	소형 박가공비 등급C·가로10이하×세로80이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	40	600	29000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	40	600	37400.00	소형 박가공비 등급D·가로40이하×세로40이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	80	600	41600.00	소형 박가공비 등급E·가로40이하×세로80이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	10	600	20600.00	소형 박가공비 등급A·가로20이하×세로10이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	20	600	29000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량600이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	20	700	32500.00	소형 박가공비 등급B·가로40이하×세로20이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	40	700	32500.00	소형 박가공비 등급B·가로20이하×세로40이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	80	700	42300.00	소형 박가공비 등급D·가로20이하×세로80이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	20	700	22700.00	소형 박가공비 등급A·가로20이하×세로20이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	20	700	22700.00	소형 박가공비 등급A·가로10이하×세로20이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	10	700	22700.00	소형 박가공비 등급A·가로20이하×세로10이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	80	700	37400.00	소형 박가공비 등급C·가로10이하×세로80이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	40	700	22700.00	소형 박가공비 등급A·가로10이하×세로40이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	60	700	47200.00	소형 박가공비 등급E·가로40이하×세로60이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	80	700	47200.00	소형 박가공비 등급E·가로40이하×세로80이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	10	700	22700.00	소형 박가공비 등급A·가로40이하×세로10이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	40	700	42300.00	소형 박가공비 등급D·가로40이하×세로40이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	10	700	22700.00	소형 박가공비 등급A·가로10이하×세로10이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	60	700	32500.00	소형 박가공비 등급B·가로10이하×세로60이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	60	700	37400.00	소형 박가공비 등급C·가로20이하×세로60이하·수량700이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	20	800	24800.00	소형 박가공비 등급A·가로10이하×세로20이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	80	800	41600.00	소형 박가공비 등급C·가로10이하×세로80이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	10	800	24800.00	소형 박가공비 등급A·가로40이하×세로10이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	40	800	36000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	20	800	36000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	80	800	47200.00	소형 박가공비 등급D·가로20이하×세로80이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	80	800	52800.00	소형 박가공비 등급E·가로40이하×세로80이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	40	800	24800.00	소형 박가공비 등급A·가로10이하×세로40이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	40	800	47200.00	소형 박가공비 등급D·가로40이하×세로40이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	60	800	41600.00	소형 박가공비 등급C·가로20이하×세로60이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	20	800	24800.00	소형 박가공비 등급A·가로20이하×세로20이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	10	800	24800.00	소형 박가공비 등급A·가로20이하×세로10이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	60	800	52800.00	소형 박가공비 등급E·가로40이하×세로60이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	10	800	24800.00	소형 박가공비 등급A·가로10이하×세로10이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	60	800	36000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량800이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	10	900	26900.00	소형 박가공비 등급A·가로20이하×세로10이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	80	900	52100.00	소형 박가공비 등급D·가로20이하×세로80이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	10	900	26900.00	소형 박가공비 등급A·가로10이하×세로10이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	40	900	26900.00	소형 박가공비 등급A·가로10이하×세로40이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	60	900	39500.00	소형 박가공비 등급B·가로10이하×세로60이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	60	900	58400.00	소형 박가공비 등급E·가로40이하×세로60이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	80	900	45800.00	소형 박가공비 등급C·가로10이하×세로80이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	40	900	52100.00	소형 박가공비 등급D·가로40이하×세로40이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	20	900	26900.00	소형 박가공비 등급A·가로10이하×세로20이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	20	900	26900.00	소형 박가공비 등급A·가로20이하×세로20이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	20	900	39500.00	소형 박가공비 등급B·가로40이하×세로20이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	40	900	39500.00	소형 박가공비 등급B·가로20이하×세로40이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	80	900	58400.00	소형 박가공비 등급E·가로40이하×세로80이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	60	900	45800.00	소형 박가공비 등급C·가로20이하×세로60이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	10	900	26900.00	소형 박가공비 등급A·가로40이하×세로10이하·수량900이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	40	1000	57000.00	소형 박가공비 등급D·가로40이하×세로40이하·수량1000이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	60	1000	64000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량1000이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	60	1000	43000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량1000이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	80	1000	57000.00	소형 박가공비 등급D·가로20이하×세로80이하·수량1000이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	40	1000	29000.00	소형 박가공비 등급A·가로10이하×세로40이하·수량1000이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	10	1000	29000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량1000이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	10	1000	29000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량1000이상 (flatten·grade=추적)
2026-06-01	PROC_000160	40	20	1000	43000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량1000이상 (flatten·grade=추적)
2026-06-01	PROC_000160	20	60	1000	50000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량1000이상 (flatten·grade=추적)
2026-06-01	PROC_000160	10	20	1000	29000.00	소형 박가공비 등급A·가로10이하×세로20이하·수량1000이상 (flatten·grade=추적)
