comp_cd,comp_nm,sheet,block_id,block_title,geometry,dim,axis,channel,status,rate,axis_label,dim_codes,n_codes
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,8,8,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,9,9,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,10,10,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,15,15,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,20,20,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,25,25,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,30,30,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,35,35,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,40,40,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,45,45,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,50,50,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,60,60,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,70,70,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,80,80,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,90,90,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,100,100,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,150,150,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,200,200,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,250,250,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,300,300,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,350,350,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,400,400,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,450,450,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,500,500,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,600,600,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,700,700,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,800,800,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,900,900,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1000,1000,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1200,1200,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1400,1400,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1600,1600,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1800,1800,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,2000,2000,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,2500,2500,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,3000,3000,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,3500,3500,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,4000,4000,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,4500,4500,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,5000,5000,1
COMP_FOLD_CARD_6CR,접지비 카드 6크리즈,접지옵션,B01,카드접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,100000,100000,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,proc_cd,(상수),라이브 단일값,constant,1.000,(블록 상수),PROC_000071,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1,1,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,2,2,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,3,3,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,4,4,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,5,5,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,6,6,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,7,7,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,8,8,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,9,9,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,10,10,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,15,15,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,20,20,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,25,25,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,30,30,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,35,35,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,40,40,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,45,45,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,50,50,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,60,60,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,70,70,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,80,80,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,90,90,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,100,100,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,150,150,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,200,200,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,250,250,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,300,300,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,350,350,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,400,400,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,450,450,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,500,500,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,600,600,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,700,700,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,800,800,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,900,900,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1000,1000,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1200,1200,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1400,1400,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1600,1600,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1800,1800,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,2000,2000,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,2500,2500,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,3000,3000,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,3500,3500,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,4000,4000,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,4500,4500,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,5000,5000,1
COMP_FOLD_LEAF_4ACC,접지비 리플렛 4단아코디언,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,100000,100000,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,proc_cd,(상수),라이브 단일값,constant,1.000,(블록 상수),PROC_000106,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1,1,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,2,2,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,3,3,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,4,4,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,5,5,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,6,6,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,7,7,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,8,8,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,9,9,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,10,10,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,15,15,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,20,20,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,25,25,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,30,30,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,35,35,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,40,40,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,45,45,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,50,50,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,60,60,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,70,70,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,80,80,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,90,90,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,100,100,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,150,150,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,200,200,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,250,250,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,300,300,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,350,350,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,400,400,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,450,450,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,500,500,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,600,600,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,700,700,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,800,800,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,900,900,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1000,1000,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1200,1200,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1400,1400,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1600,1600,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,1800,1800,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,2000,2000,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,2500,2500,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,3000,3000,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,3500,3500,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,4000,4000,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,4500,4500,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,5000,5000,1
COMP_FOLD_LEAF_4GATE,접지비 리플렛 4단게이트,접지옵션,B02,리플렛 접지 단가 (오시+접지),declared,min_qty,row,수치파싱,ok,1.000,100000,100000,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,siz_cd,row,"닫힌집합(0.40),닫힌집합(0.50)",ok,1.000,1000,SIZ_000501,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,siz_cd,row,"닫힌집합(0.40),닫힌집합(0.50)",ok,1.000,2000,SIZ_000503,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,siz_cd,row,"닫힌집합(0.40),닫힌집합(0.50)",ok,1.000,3000,SIZ_000216,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,siz_cd,row,"닫힌집합(0.40),닫힌집합(0.50)",ok,1.000,4000,SIZ_000218,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,siz_cd,row,"닫힌집합(0.40),닫힌집합(0.50)",ok,1.000,5000,SIZ_000220,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,mat_cd,band1,"닫힌집합(0.44),닫힌집합(0.45)",ok,1.000,비코팅/무광코팅/유광코팅,MAT_000585|MAT_000586,2
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,mat_cd,band1,"닫힌집합(0.44),닫힌집합(0.45)",ok,1.000,유포/투명데드롱/은데드롱,MAT_000597,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,min_qty,band0,수치파싱,ok,1.000,원형 10mm,10,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,min_qty,band0,수치파싱,ok,1.000,원형 15mm,15,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,min_qty,band0,수치파싱,ok,1.000,원형 20mm,20,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,min_qty,band0,수치파싱,ok,1.000,원형 25mm,25,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,min_qty,band0,수치파싱,ok,1.000,원형 30mm,30,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,min_qty,band0,수치파싱,ok,1.000,원형 35mm,35,1
COMP_GANGPAN_PRINT,합판도무송 완제품가(형상·소재별),합판도무송스티커,B01,합판 도무송 스티커(원형),declared,min_qty,band0,수치파싱,ok,1.000,원형 40mm,40,1
