comp_cd,apply_ymd,siz_cd,clr_cd,mat_cd,coat_side_cnt,bdl_qty,min_qty,unit_price,note,_provenance
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000574,,,,,,28800.00,"방수포스터 가로1200mm×세로1200mm 완제품가[코팅포함가] (포스터사인 B03 E40, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:E40
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000515,,,,,,20000.00,"방수포스터 가로600mm×세로1400mm 완제품가[코팅포함가] (포스터사인 B03 B41, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:B41
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000527,,,,,,22400.00,"방수포스터 가로800mm×세로1400mm 완제품가[코팅포함가] (포스터사인 B03 C41, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:C41
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000557,,,,,,28000.00,"방수포스터 가로1000mm×세로1400mm 완제품가[코팅포함가] (포스터사인 B03 D41, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:D41
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000575,,,,,,33600.00,"방수포스터 가로1200mm×세로1400mm 완제품가[코팅포함가] (포스터사인 B03 E41, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:E41
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000516,,,,,,20000.00,"방수포스터 가로600mm×세로1600mm 완제품가[코팅포함가] (포스터사인 B03 B42, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:B42
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000528,,,,,,25600.00,"방수포스터 가로800mm×세로1600mm 완제품가[코팅포함가] (포스터사인 B03 C42, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:C42
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000558,,,,,,32000.00,"방수포스터 가로1000mm×세로1600mm 완제품가[코팅포함가] (포스터사인 B03 D42, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:D42
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000576,,,,,,38400.00,"방수포스터 가로1200mm×세로1600mm 완제품가[코팅포함가] (포스터사인 B03 E42, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:E42
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000529,,,,,,28800.00,"방수포스터 가로800mm×세로1800mm 완제품가[코팅포함가] (포스터사인 B03 C43, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:C43
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000559,,,,,,36000.00,"방수포스터 가로1000mm×세로1800mm 완제품가[코팅포함가] (포스터사인 B03 D43, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:D43
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000577,,,,,,43200.00,"방수포스터 가로1200mm×세로1800mm 완제품가[코팅포함가] (포스터사인 B03 E43, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:E43
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000517,,,,,,24000.00,"방수포스터 가로600mm×세로2000mm 완제품가[코팅포함가] (포스터사인 B03 B44, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:B44
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000530,,,,,,32000.00,"방수포스터 가로800mm×세로2000mm 완제품가[코팅포함가] (포스터사인 B03 C44, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:C44
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000560,,,,,,40000.00,"방수포스터 가로1000mm×세로2000mm 완제품가[코팅포함가] (포스터사인 B03 D44, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:D44
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000578,,,,,,48000.00,"방수포스터 가로1200mm×세로2000mm 완제품가[코팅포함가] (포스터사인 B03 E44, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:E44
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000518,,,,,,26400.00,"방수포스터 가로600mm×세로2200mm 완제품가[코팅포함가] (포스터사인 B03 B45, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:B45
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000531,,,,,,35200.00,"방수포스터 가로800mm×세로2200mm 완제품가[코팅포함가] (포스터사인 B03 C45, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:C45
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000561,,,,,,44000.00,"방수포스터 가로1000mm×세로2200mm 완제품가[코팅포함가] (포스터사인 B03 D45, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:D45
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000579,,,,,,52800.00,"방수포스터 가로1200mm×세로2200mm 완제품가[코팅포함가] (포스터사인 B03 E45, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:E45
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000519,,,,,,28800.00,"방수포스터 가로600mm×세로2400mm 완제품가[코팅포함가] (포스터사인 B03 B46, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:B46
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000532,,,,,,38400.00,"방수포스터 가로800mm×세로2400mm 완제품가[코팅포함가] (포스터사인 B03 C46, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:C46
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000562,,,,,,48000.00,"방수포스터 가로1000mm×세로2400mm 완제품가[코팅포함가] (포스터사인 B03 D46, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:D46
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000580,,,,,,57600.00,"방수포스터 가로1200mm×세로2400mm 완제품가[코팅포함가] (포스터사인 B03 E46, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:E46
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000520,,,,,,31200.00,"방수포스터 가로600mm×세로2600mm 완제품가[코팅포함가] (포스터사인 B03 B47, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:B47
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000533,,,,,,41600.00,"방수포스터 가로800mm×세로2600mm 완제품가[코팅포함가] (포스터사인 B03 C47, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:C47
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000563,,,,,,52000.00,"방수포스터 가로1000mm×세로2600mm 완제품가[코팅포함가] (포스터사인 B03 D47, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:D47
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000581,,,,,,62400.00,"방수포스터 가로1200mm×세로2600mm 완제품가[코팅포함가] (포스터사인 B03 E47, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:E47
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000521,,,,,,33600.00,"방수포스터 가로600mm×세로2800mm 완제품가[코팅포함가] (포스터사인 B03 B48, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:B48
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000534,,,,,,44800.00,"방수포스터 가로800mm×세로2800mm 완제품가[코팅포함가] (포스터사인 B03 C48, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:C48
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000564,,,,,,56000.00,"방수포스터 가로1000mm×세로2800mm 완제품가[코팅포함가] (포스터사인 B03 D48, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:D48
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000582,,,,,,67200.00,"방수포스터 가로1200mm×세로2800mm 완제품가[코팅포함가] (포스터사인 B03 E48, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:E48
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000522,,,,,,36000.00,"방수포스터 가로600mm×세로3000mm 완제품가[코팅포함가] (포스터사인 B03 B49, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:B49
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000535,,,,,,48000.00,"방수포스터 가로800mm×세로3000mm 완제품가[코팅포함가] (포스터사인 B03 C49, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:C49
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000565,,,,,,60000.00,"방수포스터 가로1000mm×세로3000mm 완제품가[코팅포함가] (포스터사인 B03 D49, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:D49
COMP_POSTER_WATERPROOF_PET,2026-06-01,SIZ_000583,,,,,,72000.00,"방수포스터 가로1200mm×세로3000mm 완제품가[코팅포함가] (포스터사인 B03 E49, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B03:E49
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000511,,,,,,12000.00,"접착방수포스터 가로600mm×세로600mm 완제품가[코팅포함가] (포스터사인 B04 B54, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B54
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000523,,,,,,12000.00,"접착방수포스터 가로800mm×세로600mm 완제품가[코팅포함가] (포스터사인 B04 C54, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C54
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000552,,,,,,20000.00,"접착방수포스터 가로1000mm×세로600mm 완제품가[코팅포함가] (포스터사인 B04 D54, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D54
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000570,,,,,,20000.00,"접착방수포스터 가로1200mm×세로600mm 완제품가[코팅포함가] (포스터사인 B04 E54, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E54
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000512,,,,,,12000.00,"접착방수포스터 가로600mm×세로800mm 완제품가[코팅포함가] (포스터사인 B04 B55, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B55
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000524,,,,,,20000.00,"접착방수포스터 가로800mm×세로800mm 완제품가[코팅포함가] (포스터사인 B04 C55, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C55
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000553,,,,,,20000.00,"접착방수포스터 가로1000mm×세로800mm 완제품가[코팅포함가] (포스터사인 B04 D55, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D55
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000571,,,,,,20000.00,"접착방수포스터 가로1200mm×세로800mm 완제품가[코팅포함가] (포스터사인 B04 E55, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E55
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000513,,,,,,20000.00,"접착방수포스터 가로600mm×세로1000mm 완제품가[코팅포함가] (포스터사인 B04 B56, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B56
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000525,,,,,,20000.00,"접착방수포스터 가로800mm×세로1000mm 완제품가[코팅포함가] (포스터사인 B04 C56, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C56
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000555,,,,,,20000.00,"접착방수포스터 가로1000mm×세로1000mm 완제품가[코팅포함가] (포스터사인 B04 D56, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D56
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000573,,,,,,24000.00,"접착방수포스터 가로1200mm×세로1000mm 완제품가[코팅포함가] (포스터사인 B04 E56, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E56
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000514,,,,,,20000.00,"접착방수포스터 가로600mm×세로1200mm 완제품가[코팅포함가] (포스터사인 B04 B57, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B57
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000526,,,,,,20000.00,"접착방수포스터 가로800mm×세로1200mm 완제품가[코팅포함가] (포스터사인 B04 C57, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C57
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000556,,,,,,24000.00,"접착방수포스터 가로1000mm×세로1200mm 완제품가[코팅포함가] (포스터사인 B04 D57, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D57
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000574,,,,,,28800.00,"접착방수포스터 가로1200mm×세로1200mm 완제품가[코팅포함가] (포스터사인 B04 E57, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E57
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000515,,,,,,20000.00,"접착방수포스터 가로600mm×세로1400mm 완제품가[코팅포함가] (포스터사인 B04 B58, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B58
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000527,,,,,,22400.00,"접착방수포스터 가로800mm×세로1400mm 완제품가[코팅포함가] (포스터사인 B04 C58, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C58
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000557,,,,,,28000.00,"접착방수포스터 가로1000mm×세로1400mm 완제품가[코팅포함가] (포스터사인 B04 D58, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D58
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000575,,,,,,33600.00,"접착방수포스터 가로1200mm×세로1400mm 완제품가[코팅포함가] (포스터사인 B04 E58, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E58
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000516,,,,,,20000.00,"접착방수포스터 가로600mm×세로1600mm 완제품가[코팅포함가] (포스터사인 B04 B59, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B59
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000528,,,,,,25600.00,"접착방수포스터 가로800mm×세로1600mm 완제품가[코팅포함가] (포스터사인 B04 C59, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C59
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000558,,,,,,32000.00,"접착방수포스터 가로1000mm×세로1600mm 완제품가[코팅포함가] (포스터사인 B04 D59, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D59
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000576,,,,,,38400.00,"접착방수포스터 가로1200mm×세로1600mm 완제품가[코팅포함가] (포스터사인 B04 E59, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E59
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000529,,,,,,28800.00,"접착방수포스터 가로800mm×세로1800mm 완제품가[코팅포함가] (포스터사인 B04 C60, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C60
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000559,,,,,,36000.00,"접착방수포스터 가로1000mm×세로1800mm 완제품가[코팅포함가] (포스터사인 B04 D60, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D60
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000577,,,,,,43200.00,"접착방수포스터 가로1200mm×세로1800mm 완제품가[코팅포함가] (포스터사인 B04 E60, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E60
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000517,,,,,,24000.00,"접착방수포스터 가로600mm×세로2000mm 완제품가[코팅포함가] (포스터사인 B04 B61, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B61
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000530,,,,,,32000.00,"접착방수포스터 가로800mm×세로2000mm 완제품가[코팅포함가] (포스터사인 B04 C61, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C61
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000560,,,,,,40000.00,"접착방수포스터 가로1000mm×세로2000mm 완제품가[코팅포함가] (포스터사인 B04 D61, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D61
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000578,,,,,,48000.00,"접착방수포스터 가로1200mm×세로2000mm 완제품가[코팅포함가] (포스터사인 B04 E61, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E61
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000518,,,,,,26400.00,"접착방수포스터 가로600mm×세로2200mm 완제품가[코팅포함가] (포스터사인 B04 B62, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B62
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000531,,,,,,35200.00,"접착방수포스터 가로800mm×세로2200mm 완제품가[코팅포함가] (포스터사인 B04 C62, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C62
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000561,,,,,,44000.00,"접착방수포스터 가로1000mm×세로2200mm 완제품가[코팅포함가] (포스터사인 B04 D62, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D62
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000579,,,,,,52800.00,"접착방수포스터 가로1200mm×세로2200mm 완제품가[코팅포함가] (포스터사인 B04 E62, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E62
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000519,,,,,,28800.00,"접착방수포스터 가로600mm×세로2400mm 완제품가[코팅포함가] (포스터사인 B04 B63, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B63
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000532,,,,,,38400.00,"접착방수포스터 가로800mm×세로2400mm 완제품가[코팅포함가] (포스터사인 B04 C63, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C63
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000562,,,,,,48000.00,"접착방수포스터 가로1000mm×세로2400mm 완제품가[코팅포함가] (포스터사인 B04 D63, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D63
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000580,,,,,,57600.00,"접착방수포스터 가로1200mm×세로2400mm 완제품가[코팅포함가] (포스터사인 B04 E63, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E63
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000520,,,,,,31200.00,"접착방수포스터 가로600mm×세로2600mm 완제품가[코팅포함가] (포스터사인 B04 B64, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B64
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000533,,,,,,41600.00,"접착방수포스터 가로800mm×세로2600mm 완제품가[코팅포함가] (포스터사인 B04 C64, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C64
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000563,,,,,,52000.00,"접착방수포스터 가로1000mm×세로2600mm 완제품가[코팅포함가] (포스터사인 B04 D64, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D64
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000581,,,,,,62400.00,"접착방수포스터 가로1200mm×세로2600mm 완제품가[코팅포함가] (포스터사인 B04 E64, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E64
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000521,,,,,,33600.00,"접착방수포스터 가로600mm×세로2800mm 완제품가[코팅포함가] (포스터사인 B04 B65, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B65
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000534,,,,,,44800.00,"접착방수포스터 가로800mm×세로2800mm 완제품가[코팅포함가] (포스터사인 B04 C65, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C65
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000564,,,,,,56000.00,"접착방수포스터 가로1000mm×세로2800mm 완제품가[코팅포함가] (포스터사인 B04 D65, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D65
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000582,,,,,,67200.00,"접착방수포스터 가로1200mm×세로2800mm 완제품가[코팅포함가] (포스터사인 B04 E65, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E65
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000522,,,,,,36000.00,"접착방수포스터 가로600mm×세로3000mm 완제품가[코팅포함가] (포스터사인 B04 B66, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:B66
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000535,,,,,,48000.00,"접착방수포스터 가로800mm×세로3000mm 완제품가[코팅포함가] (포스터사인 B04 C66, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:C66
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000565,,,,,,60000.00,"접착방수포스터 가로1000mm×세로3000mm 완제품가[코팅포함가] (포스터사인 B04 D66, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:D66
COMP_POSTER_ADH_WATERPROOF_PVC,2026-06-01,SIZ_000583,,,,,,72000.00,"접착방수포스터 가로1200mm×세로3000mm 완제품가[코팅포함가] (포스터사인 B04 E66, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B04:E66
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000511,,,,,,16000.00,"접착투명포스터 가로600mm×세로600mm 완제품가[코팅포함가] (포스터사인 B05 B71, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:B71
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000523,,,,,,16000.00,"접착투명포스터 가로800mm×세로600mm 완제품가[코팅포함가] (포스터사인 B05 C71, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:C71
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000552,,,,,,55000.00,"접착투명포스터 가로1000mm×세로600mm 완제품가[코팅포함가] (포스터사인 B05 D71, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:D71
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000570,,,,,,55000.00,"접착투명포스터 가로1200mm×세로600mm 완제품가[코팅포함가] (포스터사인 B05 E71, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:E71
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000512,,,,,,16000.00,"접착투명포스터 가로600mm×세로800mm 완제품가[코팅포함가] (포스터사인 B05 B72, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:B72
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000524,,,,,,55000.00,"접착투명포스터 가로800mm×세로800mm 완제품가[코팅포함가] (포스터사인 B05 C72, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:C72
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000553,,,,,,55000.00,"접착투명포스터 가로1000mm×세로800mm 완제품가[코팅포함가] (포스터사인 B05 D72, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:D72
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000571,,,,,,55000.00,"접착투명포스터 가로1200mm×세로800mm 완제품가[코팅포함가] (포스터사인 B05 E72, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:E72
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000513,,,,,,55000.00,"접착투명포스터 가로600mm×세로1000mm 완제품가[코팅포함가] (포스터사인 B05 B73, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:B73
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000525,,,,,,55000.00,"접착투명포스터 가로800mm×세로1000mm 완제품가[코팅포함가] (포스터사인 B05 C73, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:C73
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000555,,,,,,55000.00,"접착투명포스터 가로1000mm×세로1000mm 완제품가[코팅포함가] (포스터사인 B05 D73, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:D73
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000573,,,,,,66000.00,"접착투명포스터 가로1200mm×세로1000mm 완제품가[코팅포함가] (포스터사인 B05 E73, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:E73
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000514,,,,,,55000.00,"접착투명포스터 가로600mm×세로1200mm 완제품가[코팅포함가] (포스터사인 B05 B74, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:B74
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000526,,,,,,55000.00,"접착투명포스터 가로800mm×세로1200mm 완제품가[코팅포함가] (포스터사인 B05 C74, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:C74
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000556,,,,,,66000.00,"접착투명포스터 가로1000mm×세로1200mm 완제품가[코팅포함가] (포스터사인 B05 D74, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:D74
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000574,,,,,,79200.00,"접착투명포스터 가로1200mm×세로1200mm 완제품가[코팅포함가] (포스터사인 B05 E74, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:E74
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000515,,,,,,55000.00,"접착투명포스터 가로600mm×세로1400mm 완제품가[코팅포함가] (포스터사인 B05 B75, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:B75
COMP_POSTER_ADH_CLEAR_PVC,2026-06-01,SIZ_000527,,,,,,61600.00,"접착투명포스터 가로800mm×세로1400mm 완제품가[코팅포함가] (포스터사인 B05 C75, 면적매트릭스, 완제품비.06)",price-poster-sign-l1.csv:B05:C75
