sheet,row_seq,join_key,_row_hidden,사이즈옵션명,재단사이즈,블리드,작업사이즈,상품,판걸이,디지털인쇄(국4절),디지털인쇄(3절),col_I,인쇄가능영역,원형아이마크영역(완칼),격자아이마크영역(반칼),cell_meta_json
판걸이수,67,하드커버링책자 면지 A5,false,하드커버링책자 면지 A5,151x213,0,,하드커버링책자 면지,,316x467,,,사방  5mm제외,,,"{""사이즈옵션명"": {""fill_rgb"": ""FFFF9900""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,68,하드커버링책자 표지 A4,false,하드커버링책자 표지 A4,253x340,0,,하드커버링책자 표지,,316x467,,,사방  5mm제외,,,"{""사이즈옵션명"": {""fill_rgb"": ""FFFF9900""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,69,하드커버링책자 면지 A4,false,하드커버링책자 면지 A4,213x300,0,,하드커버링책자 면지,,316x467,,,사방  5mm제외,,,"{""사이즈옵션명"": {""fill_rgb"": ""FFFF9900""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,70,A3 (297 x 420mm),false,A3 (297 x 420mm),297x420,3,303x426,전단지,1,316x467,,,사방  5mm제외,,,"{""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,71,A3+ (300 x 440mm),false,A3+ (300 x 440mm),300x440,3,306x446,전단지,1,316x467,,,사방  5mm제외,,,"{""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,72,A5,false,A5,210 x 148,2,214x152,접지리플렛,4,316x467,,,사방  5mm제외,,,"{""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,73,A4,false,A4,297 x 210,3,303x216,접지리플렛,2,316x467,,,사방  5mm제외,,,"{""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,74,A3,false,A3,420 x 297,3,426x303,접지리플렛,1,316x467,,,사방  5mm제외,,,"{""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,75,3절,false,3절,640 x 297,3,646x303,와이드 접지리플렛,1,,330x660,,사방  5mm제외,,,"{""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,76,썬캡,false,썬캡,320x404,0,320x404,썬캡,1,,330x540,,,"좌,우 6mm 제외
상 13mm 제외
하 16mm 제외",,"{""원형아이마크영역(완칼)"": {""fill_rgb"": ""Values must be of type <class 'str'>"", ""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,77,A6 (105 x 148 mm),false,A6 (105 x 148 mm),105 x 148,0,105x148,반칼스티커,8,,,317x440,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,78,A5 (148 x 210 mm),false,A5 (148 x 210 mm),148 x 210,0,148x210,반칼스티커,4,,,317x440,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,79,A4 (210 x 297 mm),false,A4 (210 x 297 mm),210 x 297,0,210x297,반칼스티커,2,,,317x440,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,80,100 x 140 mm,false,100 x 140 mm,100 x 140,2,104x144,반칼스티커,8,,,317x440,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,81,124 x186 mm,false,124 x186 mm,124 x 186,2,128x190,반칼스티커,4,,,317x440,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,82,90 x 190 mm,false,90 x 190 mm,90 x 190,2,94x194,반칼스티커,6,,,317x440,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,83,50 x 70 mm,false,50 x 70 mm,50 x 70,0,50x70,소형반칼스티커,32,,,307x430,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,84,70 x 50 mm,false,70 x 50 mm,70 x 50,0,70x50,소형반칼스티커,32,,,307x430,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,85,50 x 94 mm,false,50 x 94 mm,50 x 94,0,50x94,소형반칼스티커,24,,,307x430,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,86,94 x 50 mm,false,94 x 50 mm,94 x 50,0,94x50,소형반칼스티커,24,,,307x430,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,87,65 x 65 mm,false,65 x 65 mm,65 x 65,0,65x65,소형반칼스티커,24,,,307x430,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,88,80 x 80 mm,false,80 x 80 mm,80 x 80,0,80x80,소형반칼스티커,15,,,307x430,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,89,94 x 94 mm,false,94 x 94 mm,94 x 94,0,94x94,소형반칼스티커,12,,,307x430,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,90,75 x 94 mm,false,75 x 94 mm,75 x 94,0,75x94,소형반칼스티커,15,,,307x430,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,91,135 x 135 mm,false,135 x 135 mm,135 x 135,0,135x135,소형반칼스티커,6,,,307x430,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,92,140 x 100 mm,false,140 x 100 mm,140 x 100,0,140x100,소형반칼스티커,8,,,307x430,,,사방 10mm 제외,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,93,75 x 110 mm,false,75 x 110 mm,75 x 110,0,75x110,스티커팩,16,,,330x470,사방  5mm제외,,,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,94,220 x 145 mm,false,220 x 145 mm,220 x 145,2,224x149,탁상형캘린더,4,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,95,130 x 220 mm,false,130 x 220 mm,130 x 220,2,134x224,탁상형캘린더,4,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,96,90 x 100 mm,false,90 x 100 mm,90 x 100,2,94x104,미니탁상형캘린더,12,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,97,148 x 60 mm,false,148 x 60 mm,148 x 60,2,152x64,미니탁상형캘린더,12,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,98,145 x 145 mm,false,145 x 145 mm,145 x 145,2,149x149,엽서캘린더,6,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,99,220 x 130 mm,false,220 x 130 mm,220 x 130,2,224x134,엽서캘린더,4,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,100,148 x 210 mm,false,148 x 210 mm,148 x 210,2,152x214,엽서캘린더,4,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,101,145 x 300 mm,false,145 x 300 mm,145 x 300,2,149x304,엽서캘린더,3,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,102,210 x 297 mm,false,210 x 297 mm,210 x 297,2,214x301,벽결이캘린더,2,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,103,210 x 420 mm,false,210 x 420 mm,210 x 420,2,214x424,벽결이캘린더,1,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,104,300 x 420 mm,false,300 x 420 mm,300 x 420,2,304x424,벽결이캘린더,1,316x467,,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,105,300 x 625 mm,false,300 x 625 mm,300 x 625,2,304x629,와이드벽걸이캘린더,1,,330x660,,사방  5mm제외,,,"{""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,106,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,107,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,108,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,109,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,110,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,111,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,112,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,113,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,114,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
