sheet,type,row_seq,col,ref,block_id,meta_json
명함포토카드,cell,29,B,B29,B05,"{""merged_range"": ""A29:B29""}"
명함포토카드,cell,36,A,A36,B06,"{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""A36:E36""}"
명함포토카드,cell,36,B,B36,B06,"{""merged_range"": ""A36:E36""}"
명함포토카드,cell,36,C,C36,B06,"{""merged_range"": ""A36:E36""}"
명함포토카드,cell,36,D,D36,B06,"{""merged_range"": ""A36:E36""}"
명함포토카드,cell,36,E,E36,B06,"{""merged_range"": ""A36:E36""}"
명함포토카드,cell,43,A,A43,B07,"{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""A43:C43""}"
명함포토카드,cell,43,B,B43,B07,"{""merged_range"": ""A43:C43""}"
명함포토카드,cell,43,C,C43,B07,"{""merged_range"": ""A43:C43""}"
명함포토카드,cell,50,A,A50,B08,"{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""A50:C50""}"
명함포토카드,cell,50,B,B50,B08,"{""merged_range"": ""A50:C50""}"
명함포토카드,cell,50,C,C50,B08,"{""merged_range"": ""A50:C50""}"
명함포토카드,cell,57,A,A57,B09,"{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""A57:E57""}"
명함포토카드,cell,57,B,B57,B09,"{""merged_range"": ""A57:E57""}"
명함포토카드,cell,57,C,C57,B09,"{""merged_range"": ""A57:E57""}"
명함포토카드,cell,57,D,D57,B09,"{""merged_range"": ""A57:E57""}"
명함포토카드,cell,57,E,E57,B09,"{""merged_range"": ""A57:E57""}"
명함포토카드,cell,58,B,B58,B09,"{""merged_range"": ""B58:C58""}"
명함포토카드,cell,58,C,C58,B09,"{""merged_range"": ""B58:C58""}"
명함포토카드,cell,58,D,D58,B09,"{""merged_range"": ""D58:E58""}"
명함포토카드,cell,58,E,E58,B09,"{""merged_range"": ""D58:E58""}"
명함포토카드,cell,60,A,A60,B09,"{""font_rgb"": ""FFFF0000""}"
명함포토카드,cell,74,A,A74,B10,"{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""A74:B74""}"
명함포토카드,cell,74,B,B74,B10,"{""merged_range"": ""A74:B74""}"
명함포토카드,cell,74,D,D74,B11,"{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""D74:E74""}"
명함포토카드,cell,74,E,E74,B11,"{""merged_range"": ""D74:E74""}"
명함포토카드,cell,82,A,A82,B12,"{""fill_rgb"": ""FFFF00FF"", ""merged_range"": ""A82:B82""}"
명함포토카드,cell,82,B,B82,B12,"{""merged_range"": ""A82:B82""}"
명함포토카드,cell,84,B,B84,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,85,B,B85,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,86,B,B86,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,87,B,B87,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,88,B,B88,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,89,B,B89,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,90,B,B90,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,91,B,B91,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,92,B,B92,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,93,B,B93,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,94,B,B94,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,95,B,B95,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,96,B,B96,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,97,B,B97,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,98,B,B98,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,99,B,B99,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,100,B,B100,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,101,B,B101,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,102,B,B102,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,103,B,B103,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,104,B,B104,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,105,B,B105,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,106,B,B106,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,107,B,B107,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,108,B,B108,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,109,B,B109,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,110,B,B110,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,111,B,B111,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,112,B,B112,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,113,B,B113,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,114,B,B114,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,115,B,B115,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,116,B,B116,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,117,B,B117,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,118,B,B118,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,119,B,B119,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,120,B,B120,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,121,B,B121,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,122,B,B122,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,123,B,B123,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,124,B,B124,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,125,B,B125,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,126,B,B126,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,127,B,B127,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,128,B,B128,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,129,B,B129,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,130,B,B130,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,131,B,B131,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,132,B,B132,B12,"{""fill_rgb"": ""theme0""}"
명함포토카드,cell,133,B,B133,B12,"{""fill_rgb"": ""theme0""}"
