verdict,deunggeup,clr,plt_grade,side,min_qty,auth_value,live_value,comp_cd,src_ref,comp_price_id
match,별색,별색-클리어,국4절,양면,8000,600,600,COMP_PRINT_SPOT_WHITE_S1,I53,7945
match,별색,별색-클리어,국4절,양면,9000,600,600,COMP_PRINT_SPOT_WHITE_S1,I54,7946
match,별색,별색-클리어,국4절,양면,10000,600,600,COMP_PRINT_SPOT_WHITE_S1,I55,7947
match,별색,별색-클리어,국4절,양면,1000000,600,600,COMP_PRINT_SPOT_WHITE_S1,I56,7948
match,별색,별색-핑크,국4절,단면,1,3000,3000,COMP_PRINT_SPOT_WHITE_S1,J4,7631
match,별색,별색-핑크,국4절,단면,2,2500,2500,COMP_PRINT_SPOT_WHITE_S1,J5,7632
match,별색,별색-핑크,국4절,단면,3,2300,2300,COMP_PRINT_SPOT_WHITE_S1,J6,7633
match,별색,별색-핑크,국4절,단면,4,2300,2300,COMP_PRINT_SPOT_WHITE_S1,J7,7634
match,별색,별색-핑크,국4절,단면,5,2100,2100,COMP_PRINT_SPOT_WHITE_S1,J8,7635
match,별색,별색-핑크,국4절,단면,6,2000,2000,COMP_PRINT_SPOT_WHITE_S1,J9,7636
match,별색,별색-핑크,국4절,단면,7,1900,1900,COMP_PRINT_SPOT_WHITE_S1,J10,7637
match,별색,별색-핑크,국4절,단면,8,1800,1800,COMP_PRINT_SPOT_WHITE_S1,J11,7638
match,별색,별색-핑크,국4절,단면,9,1700,1700,COMP_PRINT_SPOT_WHITE_S1,J12,7639
match,별색,별색-핑크,국4절,단면,10,1600,1600,COMP_PRINT_SPOT_WHITE_S1,J13,7640
match,별색,별색-핑크,국4절,단면,15,1500,1500,COMP_PRINT_SPOT_WHITE_S1,J14,7641
match,별색,별색-핑크,국4절,단면,20,1450,1450,COMP_PRINT_SPOT_WHITE_S1,J15,7642
match,별색,별색-핑크,국4절,단면,25,1400,1400,COMP_PRINT_SPOT_WHITE_S1,J16,7643
match,별색,별색-핑크,국4절,단면,30,1350,1350,COMP_PRINT_SPOT_WHITE_S1,J17,7644
match,별색,별색-핑크,국4절,단면,35,1300,1300,COMP_PRINT_SPOT_WHITE_S1,J18,7645
match,별색,별색-핑크,국4절,단면,40,1250,1250,COMP_PRINT_SPOT_WHITE_S1,J19,7646
match,별색,별색-핑크,국4절,단면,45,1200,1200,COMP_PRINT_SPOT_WHITE_S1,J20,7647
match,별색,별색-핑크,국4절,단면,50,1150,1150,COMP_PRINT_SPOT_WHITE_S1,J21,7648
match,별색,별색-핑크,국4절,단면,60,1150,1150,COMP_PRINT_SPOT_WHITE_S1,J22,7649
match,별색,별색-핑크,국4절,단면,70,1100,1100,COMP_PRINT_SPOT_WHITE_S1,J23,7650
match,별색,별색-핑크,국4절,단면,80,1050,1050,COMP_PRINT_SPOT_WHITE_S1,J24,7651
match,별색,별색-핑크,국4절,단면,90,1000,1000,COMP_PRINT_SPOT_WHITE_S1,J25,7652
match,별색,별색-핑크,국4절,단면,100,950,950,COMP_PRINT_SPOT_WHITE_S1,J26,7653
match,별색,별색-핑크,국4절,단면,150,900,900,COMP_PRINT_SPOT_WHITE_S1,J27,7654
match,별색,별색-핑크,국4절,단면,200,850,850,COMP_PRINT_SPOT_WHITE_S1,J28,7655
match,별색,별색-핑크,국4절,단면,250,810,810,COMP_PRINT_SPOT_WHITE_S1,J29,7656
match,별색,별색-핑크,국4절,단면,300,770,770,COMP_PRINT_SPOT_WHITE_S1,J30,7657
match,별색,별색-핑크,국4절,단면,350,730,730,COMP_PRINT_SPOT_WHITE_S1,J31,7658
match,별색,별색-핑크,국4절,단면,400,690,690,COMP_PRINT_SPOT_WHITE_S1,J32,7659
match,별색,별색-핑크,국4절,단면,450,650,650,COMP_PRINT_SPOT_WHITE_S1,J33,7660
match,별색,별색-핑크,국4절,단면,500,610,610,COMP_PRINT_SPOT_WHITE_S1,J34,7661
match,별색,별색-핑크,국4절,단면,600,590,590,COMP_PRINT_SPOT_WHITE_S1,J35,7662
match,별색,별색-핑크,국4절,단면,700,570,570,COMP_PRINT_SPOT_WHITE_S1,J36,7663
match,별색,별색-핑크,국4절,단면,800,550,550,COMP_PRINT_SPOT_WHITE_S1,J37,7664
match,별색,별색-핑크,국4절,단면,900,530,530,COMP_PRINT_SPOT_WHITE_S1,J38,7665
match,별색,별색-핑크,국4절,단면,1000,510,510,COMP_PRINT_SPOT_WHITE_S1,J39,7666
match,별색,별색-핑크,국4절,단면,1200,500,500,COMP_PRINT_SPOT_WHITE_S1,J40,7667
match,별색,별색-핑크,국4절,단면,1400,500,500,COMP_PRINT_SPOT_WHITE_S1,J41,7668
match,별색,별색-핑크,국4절,단면,1600,490,490,COMP_PRINT_SPOT_WHITE_S1,J42,7669
match,별색,별색-핑크,국4절,단면,1800,490,490,COMP_PRINT_SPOT_WHITE_S1,J43,7670
match,별색,별색-핑크,국4절,단면,2000,480,480,COMP_PRINT_SPOT_WHITE_S1,J44,7671
match,별색,별색-핑크,국4절,단면,2500,480,480,COMP_PRINT_SPOT_WHITE_S1,J45,7672
match,별색,별색-핑크,국4절,단면,3000,470,470,COMP_PRINT_SPOT_WHITE_S1,J46,7673
match,별색,별색-핑크,국4절,단면,3500,470,470,COMP_PRINT_SPOT_WHITE_S1,J47,7674
match,별색,별색-핑크,국4절,단면,4000,460,460,COMP_PRINT_SPOT_WHITE_S1,J48,7675
match,별색,별색-핑크,국4절,단면,4500,460,460,COMP_PRINT_SPOT_WHITE_S1,J49,7676
match,별색,별색-핑크,국4절,단면,5000,450,450,COMP_PRINT_SPOT_WHITE_S1,J50,7677
match,별색,별색-핑크,국4절,단면,6000,450,450,COMP_PRINT_SPOT_WHITE_S1,J51,7678
match,별색,별색-핑크,국4절,단면,7000,450,450,COMP_PRINT_SPOT_WHITE_S1,J52,7679
match,별색,별색-핑크,국4절,단면,8000,450,450,COMP_PRINT_SPOT_WHITE_S1,J53,7680
match,별색,별색-핑크,국4절,단면,9000,450,450,COMP_PRINT_SPOT_WHITE_S1,J54,7681
match,별색,별색-핑크,국4절,단면,10000,450,450,COMP_PRINT_SPOT_WHITE_S1,J55,7682
match,별색,별색-핑크,국4절,단면,1000000,450,450,COMP_PRINT_SPOT_WHITE_S1,J56,7683
match,별색,별색-핑크,국4절,양면,1,6000,6000,COMP_PRINT_SPOT_WHITE_S1,K4,7684
match,별색,별색-핑크,국4절,양면,2,5000,5000,COMP_PRINT_SPOT_WHITE_S1,K5,7685
match,별색,별색-핑크,국4절,양면,3,4600,4600,COMP_PRINT_SPOT_WHITE_S1,K6,7686
match,별색,별색-핑크,국4절,양면,4,4600,4600,COMP_PRINT_SPOT_WHITE_S1,K7,7687
match,별색,별색-핑크,국4절,양면,5,4200,4200,COMP_PRINT_SPOT_WHITE_S1,K8,7688
match,별색,별색-핑크,국4절,양면,6,4000,4000,COMP_PRINT_SPOT_WHITE_S1,K9,7689
match,별색,별색-핑크,국4절,양면,7,3800,3800,COMP_PRINT_SPOT_WHITE_S1,K10,7690
match,별색,별색-핑크,국4절,양면,8,3600,3600,COMP_PRINT_SPOT_WHITE_S1,K11,7691
match,별색,별색-핑크,국4절,양면,9,3400,3400,COMP_PRINT_SPOT_WHITE_S1,K12,7692
match,별색,별색-핑크,국4절,양면,10,3200,3200,COMP_PRINT_SPOT_WHITE_S1,K13,7693
match,별색,별색-핑크,국4절,양면,15,3000,3000,COMP_PRINT_SPOT_WHITE_S1,K14,7694
match,별색,별색-핑크,국4절,양면,20,2900,2900,COMP_PRINT_SPOT_WHITE_S1,K15,7695
match,별색,별색-핑크,국4절,양면,25,2800,2800,COMP_PRINT_SPOT_WHITE_S1,K16,7696
match,별색,별색-핑크,국4절,양면,30,2700,2700,COMP_PRINT_SPOT_WHITE_S1,K17,7697
match,별색,별색-핑크,국4절,양면,35,2600,2600,COMP_PRINT_SPOT_WHITE_S1,K18,7698
match,별색,별색-핑크,국4절,양면,40,2500,2500,COMP_PRINT_SPOT_WHITE_S1,K19,7699
match,별색,별색-핑크,국4절,양면,45,2400,2400,COMP_PRINT_SPOT_WHITE_S1,K20,7700
match,별색,별색-핑크,국4절,양면,50,2300,2300,COMP_PRINT_SPOT_WHITE_S1,K21,7701
match,별색,별색-핑크,국4절,양면,60,2300,2300,COMP_PRINT_SPOT_WHITE_S1,K22,7702
match,별색,별색-핑크,국4절,양면,70,2200,2200,COMP_PRINT_SPOT_WHITE_S1,K23,7703
match,별색,별색-핑크,국4절,양면,80,2100,2100,COMP_PRINT_SPOT_WHITE_S1,K24,7704
match,별색,별색-핑크,국4절,양면,90,2000,2000,COMP_PRINT_SPOT_WHITE_S1,K25,7705
match,별색,별색-핑크,국4절,양면,100,1900,1900,COMP_PRINT_SPOT_WHITE_S1,K26,7706
match,별색,별색-핑크,국4절,양면,150,1800,1800,COMP_PRINT_SPOT_WHITE_S1,K27,7707
match,별색,별색-핑크,국4절,양면,200,1700,1700,COMP_PRINT_SPOT_WHITE_S1,K28,7708
match,별색,별색-핑크,국4절,양면,250,1620,1620,COMP_PRINT_SPOT_WHITE_S1,K29,7709
match,별색,별색-핑크,국4절,양면,300,1540,1540,COMP_PRINT_SPOT_WHITE_S1,K30,7710
match,별색,별색-핑크,국4절,양면,350,1460,1460,COMP_PRINT_SPOT_WHITE_S1,K31,7711
match,별색,별색-핑크,국4절,양면,400,1380,1380,COMP_PRINT_SPOT_WHITE_S1,K32,7712
match,별색,별색-핑크,국4절,양면,450,1300,1300,COMP_PRINT_SPOT_WHITE_S1,K33,7713
match,별색,별색-핑크,국4절,양면,500,1220,1220,COMP_PRINT_SPOT_WHITE_S1,K34,7714
match,별색,별색-핑크,국4절,양면,600,1180,1180,COMP_PRINT_SPOT_WHITE_S1,K35,7715
match,별색,별색-핑크,국4절,양면,700,1140,1140,COMP_PRINT_SPOT_WHITE_S1,K36,7716
match,별색,별색-핑크,국4절,양면,800,1100,1100,COMP_PRINT_SPOT_WHITE_S1,K37,7717
match,별색,별색-핑크,국4절,양면,900,1060,1060,COMP_PRINT_SPOT_WHITE_S1,K38,7718
match,별색,별색-핑크,국4절,양면,1000,1020,1020,COMP_PRINT_SPOT_WHITE_S1,K39,7719
match,별색,별색-핑크,국4절,양면,1200,1000,1000,COMP_PRINT_SPOT_WHITE_S1,K40,7720
match,별색,별색-핑크,국4절,양면,1400,1000,1000,COMP_PRINT_SPOT_WHITE_S1,K41,7721
match,별색,별색-핑크,국4절,양면,1600,980,980,COMP_PRINT_SPOT_WHITE_S1,K42,7722
match,별색,별색-핑크,국4절,양면,1800,980,980,COMP_PRINT_SPOT_WHITE_S1,K43,7723
match,별색,별색-핑크,국4절,양면,2000,960,960,COMP_PRINT_SPOT_WHITE_S1,K44,7724
match,별색,별색-핑크,국4절,양면,2500,960,960,COMP_PRINT_SPOT_WHITE_S1,K45,7725
match,별색,별색-핑크,국4절,양면,3000,940,940,COMP_PRINT_SPOT_WHITE_S1,K46,7726
match,별색,별색-핑크,국4절,양면,3500,940,940,COMP_PRINT_SPOT_WHITE_S1,K47,7727
match,별색,별색-핑크,국4절,양면,4000,920,920,COMP_PRINT_SPOT_WHITE_S1,K48,7728
match,별색,별색-핑크,국4절,양면,4500,920,920,COMP_PRINT_SPOT_WHITE_S1,K49,7729
match,별색,별색-핑크,국4절,양면,5000,900,900,COMP_PRINT_SPOT_WHITE_S1,K50,7730
match,별색,별색-핑크,국4절,양면,6000,900,900,COMP_PRINT_SPOT_WHITE_S1,K51,7731
match,별색,별색-핑크,국4절,양면,7000,900,900,COMP_PRINT_SPOT_WHITE_S1,K52,7732
match,별색,별색-핑크,국4절,양면,8000,900,900,COMP_PRINT_SPOT_WHITE_S1,K53,7733
match,별색,별색-핑크,국4절,양면,9000,900,900,COMP_PRINT_SPOT_WHITE_S1,K54,7734
match,별색,별색-핑크,국4절,양면,10000,900,900,COMP_PRINT_SPOT_WHITE_S1,K55,7735
match,별색,별색-핑크,국4절,양면,1000000,900,900,COMP_PRINT_SPOT_WHITE_S1,K56,7736
match,별색,별색-화이트,국4절,단면,1,3000,3000,COMP_PRINT_SPOT_WHITE_S1,F4,6942
match,별색,별색-화이트,국4절,단면,2,2500,2500,COMP_PRINT_SPOT_WHITE_S1,F5,6943
match,별색,별색-화이트,국4절,단면,3,2300,2300,COMP_PRINT_SPOT_WHITE_S1,F6,6944
match,별색,별색-화이트,국4절,단면,4,2100,2100,COMP_PRINT_SPOT_WHITE_S1,F7,6945
match,별색,별색-화이트,국4절,단면,5,1900,1900,COMP_PRINT_SPOT_WHITE_S1,F8,6946
match,별색,별색-화이트,국4절,단면,6,1800,1800,COMP_PRINT_SPOT_WHITE_S1,F9,6947
match,별색,별색-화이트,국4절,단면,7,1700,1700,COMP_PRINT_SPOT_WHITE_S1,F10,6948
match,별색,별색-화이트,국4절,단면,8,1600,1600,COMP_PRINT_SPOT_WHITE_S1,F11,6949
match,별색,별색-화이트,국4절,단면,9,1500,1500,COMP_PRINT_SPOT_WHITE_S1,F12,6950
match,별색,별색-화이트,국4절,단면,10,1400,1400,COMP_PRINT_SPOT_WHITE_S1,F13,6951
match,별색,별색-화이트,국4절,단면,15,1350,1350,COMP_PRINT_SPOT_WHITE_S1,F14,6952
match,별색,별색-화이트,국4절,단면,20,1300,1300,COMP_PRINT_SPOT_WHITE_S1,F15,6953
match,별색,별색-화이트,국4절,단면,25,1250,1250,COMP_PRINT_SPOT_WHITE_S1,F16,6954
match,별색,별색-화이트,국4절,단면,30,1200,1200,COMP_PRINT_SPOT_WHITE_S1,F17,6955
match,별색,별색-화이트,국4절,단면,35,1150,1150,COMP_PRINT_SPOT_WHITE_S1,F18,6956
match,별색,별색-화이트,국4절,단면,40,1100,1100,COMP_PRINT_SPOT_WHITE_S1,F19,6957
match,별색,별색-화이트,국4절,단면,45,1050,1050,COMP_PRINT_SPOT_WHITE_S1,F20,6958
match,별색,별색-화이트,국4절,단면,50,1000,1000,COMP_PRINT_SPOT_WHITE_S1,F21,6959
match,별색,별색-화이트,국4절,단면,60,1000,1000,COMP_PRINT_SPOT_WHITE_S1,F22,6960
match,별색,별색-화이트,국4절,단면,70,950,950,COMP_PRINT_SPOT_WHITE_S1,F23,6961
match,별색,별색-화이트,국4절,단면,80,900,900,COMP_PRINT_SPOT_WHITE_S1,F24,6962
match,별색,별색-화이트,국4절,단면,90,850,850,COMP_PRINT_SPOT_WHITE_S1,F25,6963
match,별색,별색-화이트,국4절,단면,100,800,800,COMP_PRINT_SPOT_WHITE_S1,F26,6964
match,별색,별색-화이트,국4절,단면,150,750,750,COMP_PRINT_SPOT_WHITE_S1,F27,6965
match,별색,별색-화이트,국4절,단면,200,700,700,COMP_PRINT_SPOT_WHITE_S1,F28,6966
match,별색,별색-화이트,국4절,단면,250,660,660,COMP_PRINT_SPOT_WHITE_S1,F29,6967
match,별색,별색-화이트,국4절,단면,300,620,620,COMP_PRINT_SPOT_WHITE_S1,F30,6968
match,별색,별색-화이트,국4절,단면,350,580,580,COMP_PRINT_SPOT_WHITE_S1,F31,6969
match,별색,별색-화이트,국4절,단면,400,540,540,COMP_PRINT_SPOT_WHITE_S1,F32,6970
match,별색,별색-화이트,국4절,단면,450,500,500,COMP_PRINT_SPOT_WHITE_S1,F33,6971
match,별색,별색-화이트,국4절,단면,500,460,460,COMP_PRINT_SPOT_WHITE_S1,F34,6972
match,별색,별색-화이트,국4절,단면,600,440,440,COMP_PRINT_SPOT_WHITE_S1,F35,6973
match,별색,별색-화이트,국4절,단면,700,420,420,COMP_PRINT_SPOT_WHITE_S1,F36,6974
match,별색,별색-화이트,국4절,단면,800,400,400,COMP_PRINT_SPOT_WHITE_S1,F37,6975
match,별색,별색-화이트,국4절,단면,900,380,380,COMP_PRINT_SPOT_WHITE_S1,F38,6976
match,별색,별색-화이트,국4절,단면,1000,360,360,COMP_PRINT_SPOT_WHITE_S1,F39,6977
match,별색,별색-화이트,국4절,단면,1200,350,350,COMP_PRINT_SPOT_WHITE_S1,F40,6978
match,별색,별색-화이트,국4절,단면,1400,350,350,COMP_PRINT_SPOT_WHITE_S1,F41,6979
match,별색,별색-화이트,국4절,단면,1600,340,340,COMP_PRINT_SPOT_WHITE_S1,F42,6980
match,별색,별색-화이트,국4절,단면,1800,340,340,COMP_PRINT_SPOT_WHITE_S1,F43,6981
match,별색,별색-화이트,국4절,단면,2000,330,330,COMP_PRINT_SPOT_WHITE_S1,F44,6982
match,별색,별색-화이트,국4절,단면,2500,330,330,COMP_PRINT_SPOT_WHITE_S1,F45,6983
match,별색,별색-화이트,국4절,단면,3000,320,320,COMP_PRINT_SPOT_WHITE_S1,F46,6984
match,별색,별색-화이트,국4절,단면,3500,320,320,COMP_PRINT_SPOT_WHITE_S1,F47,6985
match,별색,별색-화이트,국4절,단면,4000,310,310,COMP_PRINT_SPOT_WHITE_S1,F48,6986
match,별색,별색-화이트,국4절,단면,4500,310,310,COMP_PRINT_SPOT_WHITE_S1,F49,6987
match,별색,별색-화이트,국4절,단면,5000,300,300,COMP_PRINT_SPOT_WHITE_S1,F50,6988
match,별색,별색-화이트,국4절,단면,6000,300,300,COMP_PRINT_SPOT_WHITE_S1,F51,6989
match,별색,별색-화이트,국4절,단면,7000,300,300,COMP_PRINT_SPOT_WHITE_S1,F52,6990
match,별색,별색-화이트,국4절,단면,8000,300,300,COMP_PRINT_SPOT_WHITE_S1,F53,6991
match,별색,별색-화이트,국4절,단면,9000,300,300,COMP_PRINT_SPOT_WHITE_S1,F54,6992
match,별색,별색-화이트,국4절,단면,10000,300,300,COMP_PRINT_SPOT_WHITE_S1,F55,6993
match,별색,별색-화이트,국4절,단면,1000000,300,300,COMP_PRINT_SPOT_WHITE_S1,F56,6994
match,별색,별색-화이트,국4절,양면,1,6000,6000,COMP_PRINT_SPOT_WHITE_S1,G4,7048
match,별색,별색-화이트,국4절,양면,2,5000,5000,COMP_PRINT_SPOT_WHITE_S1,G5,7049
match,별색,별색-화이트,국4절,양면,3,4600,4600,COMP_PRINT_SPOT_WHITE_S1,G6,7050
match,별색,별색-화이트,국4절,양면,4,4200,4200,COMP_PRINT_SPOT_WHITE_S1,G7,7051
match,별색,별색-화이트,국4절,양면,5,3800,3800,COMP_PRINT_SPOT_WHITE_S1,G8,7052
match,별색,별색-화이트,국4절,양면,6,3600,3600,COMP_PRINT_SPOT_WHITE_S1,G9,7053
match,별색,별색-화이트,국4절,양면,7,3400,3400,COMP_PRINT_SPOT_WHITE_S1,G10,7054
match,별색,별색-화이트,국4절,양면,8,3200,3200,COMP_PRINT_SPOT_WHITE_S1,G11,7055
match,별색,별색-화이트,국4절,양면,9,3000,3000,COMP_PRINT_SPOT_WHITE_S1,G12,7056
match,별색,별색-화이트,국4절,양면,10,2800,2800,COMP_PRINT_SPOT_WHITE_S1,G13,7057
match,별색,별색-화이트,국4절,양면,15,2700,2700,COMP_PRINT_SPOT_WHITE_S1,G14,7058
match,별색,별색-화이트,국4절,양면,20,2600,2600,COMP_PRINT_SPOT_WHITE_S1,G15,7059
match,별색,별색-화이트,국4절,양면,25,2500,2500,COMP_PRINT_SPOT_WHITE_S1,G16,7060
match,별색,별색-화이트,국4절,양면,30,2400,2400,COMP_PRINT_SPOT_WHITE_S1,G17,7061
match,별색,별색-화이트,국4절,양면,35,2300,2300,COMP_PRINT_SPOT_WHITE_S1,G18,7062
match,별색,별색-화이트,국4절,양면,40,2200,2200,COMP_PRINT_SPOT_WHITE_S1,G19,7063
match,별색,별색-화이트,국4절,양면,45,2100,2100,COMP_PRINT_SPOT_WHITE_S1,G20,7064
match,별색,별색-화이트,국4절,양면,50,2000,2000,COMP_PRINT_SPOT_WHITE_S1,G21,7065
match,별색,별색-화이트,국4절,양면,60,2000,2000,COMP_PRINT_SPOT_WHITE_S1,G22,7066
match,별색,별색-화이트,국4절,양면,70,1900,1900,COMP_PRINT_SPOT_WHITE_S1,G23,7067
match,별색,별색-화이트,국4절,양면,80,1800,1800,COMP_PRINT_SPOT_WHITE_S1,G24,7068
match,별색,별색-화이트,국4절,양면,90,1700,1700,COMP_PRINT_SPOT_WHITE_S1,G25,7069
match,별색,별색-화이트,국4절,양면,100,1600,1600,COMP_PRINT_SPOT_WHITE_S1,G26,7070
match,별색,별색-화이트,국4절,양면,150,1500,1500,COMP_PRINT_SPOT_WHITE_S1,G27,7071
match,별색,별색-화이트,국4절,양면,200,1400,1400,COMP_PRINT_SPOT_WHITE_S1,G28,7072
match,별색,별색-화이트,국4절,양면,250,1320,1320,COMP_PRINT_SPOT_WHITE_S1,G29,7073
match,별색,별색-화이트,국4절,양면,300,1240,1240,COMP_PRINT_SPOT_WHITE_S1,G30,7074
match,별색,별색-화이트,국4절,양면,350,1160,1160,COMP_PRINT_SPOT_WHITE_S1,G31,7075
match,별색,별색-화이트,국4절,양면,400,1080,1080,COMP_PRINT_SPOT_WHITE_S1,G32,7076
match,별색,별색-화이트,국4절,양면,450,1000,1000,COMP_PRINT_SPOT_WHITE_S1,G33,7077
match,별색,별색-화이트,국4절,양면,500,920,920,COMP_PRINT_SPOT_WHITE_S1,G34,7078
match,별색,별색-화이트,국4절,양면,600,880,880,COMP_PRINT_SPOT_WHITE_S1,G35,7079
match,별색,별색-화이트,국4절,양면,700,840,840,COMP_PRINT_SPOT_WHITE_S1,G36,7080
match,별색,별색-화이트,국4절,양면,800,800,800,COMP_PRINT_SPOT_WHITE_S1,G37,7081
match,별색,별색-화이트,국4절,양면,900,760,760,COMP_PRINT_SPOT_WHITE_S1,G38,7082
match,별색,별색-화이트,국4절,양면,1000,720,720,COMP_PRINT_SPOT_WHITE_S1,G39,7083
match,별색,별색-화이트,국4절,양면,1200,700,700,COMP_PRINT_SPOT_WHITE_S1,G40,7084
match,별색,별색-화이트,국4절,양면,1400,700,700,COMP_PRINT_SPOT_WHITE_S1,G41,7085
match,별색,별색-화이트,국4절,양면,1600,680,680,COMP_PRINT_SPOT_WHITE_S1,G42,7086
match,별색,별색-화이트,국4절,양면,1800,680,680,COMP_PRINT_SPOT_WHITE_S1,G43,7087
match,별색,별색-화이트,국4절,양면,2000,660,660,COMP_PRINT_SPOT_WHITE_S1,G44,7088
match,별색,별색-화이트,국4절,양면,2500,660,660,COMP_PRINT_SPOT_WHITE_S1,G45,7089
match,별색,별색-화이트,국4절,양면,3000,640,640,COMP_PRINT_SPOT_WHITE_S1,G46,7090
match,별색,별색-화이트,국4절,양면,3500,640,640,COMP_PRINT_SPOT_WHITE_S1,G47,7091
match,별색,별색-화이트,국4절,양면,4000,620,620,COMP_PRINT_SPOT_WHITE_S1,G48,7092
match,별색,별색-화이트,국4절,양면,4500,620,620,COMP_PRINT_SPOT_WHITE_S1,G49,7093
match,별색,별색-화이트,국4절,양면,5000,600,600,COMP_PRINT_SPOT_WHITE_S1,G50,7094
match,별색,별색-화이트,국4절,양면,6000,600,600,COMP_PRINT_SPOT_WHITE_S1,G51,7095
match,별색,별색-화이트,국4절,양면,7000,600,600,COMP_PRINT_SPOT_WHITE_S1,G52,7096
match,별색,별색-화이트,국4절,양면,8000,600,600,COMP_PRINT_SPOT_WHITE_S1,G53,7097
match,별색,별색-화이트,국4절,양면,9000,600,600,COMP_PRINT_SPOT_WHITE_S1,G54,7098
match,별색,별색-화이트,국4절,양면,10000,600,600,COMP_PRINT_SPOT_WHITE_S1,G55,7099
match,별색,별색-화이트,국4절,양면,1000000,600,600,COMP_PRINT_SPOT_WHITE_S1,G56,7100
match,칼라(4도),칼라,국4절,단면,1,4000,4000,COMP_PRINT_DIGITAL_S1,D4,38665
match,칼라(4도),칼라,국4절,단면,2,2800,2800,COMP_PRINT_DIGITAL_S1,D5,38666
match,칼라(4도),칼라,국4절,단면,3,2500,2500,COMP_PRINT_DIGITAL_S1,D6,38668
match,칼라(4도),칼라,국4절,단면,4,2000,2000,COMP_PRINT_DIGITAL_S1,D7,38671
match,칼라(4도),칼라,국4절,단면,5,1700,1700,COMP_PRINT_DIGITAL_S1,D8,38672
match,칼라(4도),칼라,국4절,단면,6,1500,1500,COMP_PRINT_DIGITAL_S1,D9,38674
match,칼라(4도),칼라,국4절,단면,7,1300,1300,COMP_PRINT_DIGITAL_S1,D10,38677
match,칼라(4도),칼라,국4절,단면,8,1200,1200,COMP_PRINT_DIGITAL_S1,D11,38679
match,칼라(4도),칼라,국4절,단면,9,1100,1100,COMP_PRINT_DIGITAL_S1,D12,38680
match,칼라(4도),칼라,국4절,단면,10,1000,1000,COMP_PRINT_DIGITAL_S1,D13,38683
match,칼라(4도),칼라,국4절,단면,15,900,900,COMP_PRINT_DIGITAL_S1,D14,38685
match,칼라(4도),칼라,국4절,단면,20,850,850,COMP_PRINT_DIGITAL_S1,D15,38687
match,칼라(4도),칼라,국4절,단면,25,800,800,COMP_PRINT_DIGITAL_S1,D16,38689
match,칼라(4도),칼라,국4절,단면,30,750,750,COMP_PRINT_DIGITAL_S1,D17,38690
match,칼라(4도),칼라,국4절,단면,35,700,700,COMP_PRINT_DIGITAL_S1,D18,38692
match,칼라(4도),칼라,국4절,단면,40,650,650,COMP_PRINT_DIGITAL_S1,D19,38694
match,칼라(4도),칼라,국4절,단면,45,600,600,COMP_PRINT_DIGITAL_S1,D20,38697
match,칼라(4도),칼라,국4절,단면,50,550,550,COMP_PRINT_DIGITAL_S1,D21,38698
match,칼라(4도),칼라,국4절,단면,60,500,500,COMP_PRINT_DIGITAL_S1,D22,38701
match,칼라(4도),칼라,국4절,단면,70,450,450,COMP_PRINT_DIGITAL_S1,D23,38702
match,칼라(4도),칼라,국4절,단면,80,400,400,COMP_PRINT_DIGITAL_S1,D24,38704
match,칼라(4도),칼라,국4절,단면,90,350,350,COMP_PRINT_DIGITAL_S1,D25,38707
match,칼라(4도),칼라,국4절,단면,100,350,350,COMP_PRINT_DIGITAL_S1,D26,38708
match,칼라(4도),칼라,국4절,단면,150,330,330,COMP_PRINT_DIGITAL_S1,D27,38710
match,칼라(4도),칼라,국4절,단면,200,310,310,COMP_PRINT_DIGITAL_S1,D28,38712
match,칼라(4도),칼라,국4절,단면,250,290,290,COMP_PRINT_DIGITAL_S1,D29,38714
match,칼라(4도),칼라,국4절,단면,300,270,270,COMP_PRINT_DIGITAL_S1,D30,38717
match,칼라(4도),칼라,국4절,단면,350,250,250,COMP_PRINT_DIGITAL_S1,D31,38719
match,칼라(4도),칼라,국4절,단면,400,230,230,COMP_PRINT_DIGITAL_S1,D32,38721
match,칼라(4도),칼라,국4절,단면,450,210,210,COMP_PRINT_DIGITAL_S1,D33,38723
match,칼라(4도),칼라,국4절,단면,500,190,190,COMP_PRINT_DIGITAL_S1,D34,38725
match,칼라(4도),칼라,국4절,단면,600,185,185,COMP_PRINT_DIGITAL_S1,D35,38727
match,칼라(4도),칼라,국4절,단면,700,180,180,COMP_PRINT_DIGITAL_S1,D36,38729
match,칼라(4도),칼라,국4절,단면,800,175,175,COMP_PRINT_DIGITAL_S1,D37,38731
match,칼라(4도),칼라,국4절,단면,900,170,170,COMP_PRINT_DIGITAL_S1,D38,38733
match,칼라(4도),칼라,국4절,단면,1000,165,165,COMP_PRINT_DIGITAL_S1,D39,38735
match,칼라(4도),칼라,국4절,단면,1200,163,163,COMP_PRINT_DIGITAL_S1,D40,38737
match,칼라(4도),칼라,국4절,단면,1400,161,161,COMP_PRINT_DIGITAL_S1,D41,38739
match,칼라(4도),칼라,국4절,단면,1600,159,159,COMP_PRINT_DIGITAL_S1,D42,38740
match,칼라(4도),칼라,국4절,단면,1800,157,157,COMP_PRINT_DIGITAL_S1,D43,38743
match,칼라(4도),칼라,국4절,단면,2000,155,155,COMP_PRINT_DIGITAL_S1,D44,38745
match,칼라(4도),칼라,국4절,단면,2500,154,154,COMP_PRINT_DIGITAL_S1,D45,38746
